let,num
綾,5
歌,5
町,33
岡,3
田,8
上,3
下,2
東,7
栗,1
熊,2
富,3
飯,10
野,3
西,7
分,2
二,1
一,2
番,12
丁,6
今,1
津,3
魚,1
屋,6
牛,1
島,22
大,2
手,3
金,1
倉,1
真,2
葭,1
川,3
南,3
瓦,1
北,2
平,2
山,10
柞,1
原,4
九,2
郡,1
家,1
御,1
供,1
所,1
米,1
幸,1
三,1
条,2
塩,3
七,2
十,2
城,3
昭,1
和,1
飽,1
新,3
浜,4
宗,1
古,1
村,1
垂,1
水,1
森,1
天,1
満,1
土,2
居,1
通,1
器,1
中,2
府,1
本,10
八,2
団,1
地,1
法,2
軍,2
寺,2
時,1
坂,2
元,2
小,3
広,8
青,1
木,1
市,1
井,1
江,1
の,2
浦,3
釜,1
越,1
甲,2
路,1
立,1
石,1
茂,1
福,2
士,1
見,1
風,1
袋,1
蓬,1
莱,1
生,2
ノ,1
笠,1
阪,1
尻,1
泊,1
前,1
松,1
港,1
六,2
