let,num
新,20
飯,11
田,80
生,12
島,49
井,18
松,13
内,11
上,33
下,23
岡,15
本,33
木,15
小,16
香,21
川,36
町,137
野,39
大,37
原,36
東,37
寺,14
三,15
屋,19
神,13
福,12
南,18
浜,39
山,47
西,42
吉,11
分,11
塩,14
江,14
瀬,16
高,23
中,32
間,17
ノ,12
番,34
丁,15
浦,14
豊,16
