let,num
青,1
葉,1
旭,1
ケ,3
丘,3
石,3
堂,2
一,3
番,3
内,2
丸,1
売,2
市,5
荒,2
手,1
洗,1
川,3
稲,1
荷,1
岩,1
泉,2
上,4
野,6
大,10
久,1
保,2
鍛,2
冶,2
徒,3
士,3
金,1
浜,1
組,2
櫛,1
引,1
窪,1
是,2
坂,1
牛,1
鮫,1
沢,3
里,1
十,5
日,12
三,3
八,4
六,3
常,2
海,1
尻,1
白,7
銀,3
新,4
工,3
鷹,1
匠,1
小,4
路,2
田,6
向,2
面,1
木,3
朔,1
堤,1
寺,1
横,2
鳥,1
屋,1
部,1
豊,2
崎,2
中,3
居,1
林,1
長,6
苗,2
代,2
井,2
廿,2
糠,1
塚,1
沼,2
館,3
根,3
城,3
馬,1
場,1
堀,1
端,1
町,1
松,2
湊,3
美,1
妙,1
本,2
山,5
伏,1
幡,1
類,3
家,3
卸,1
セ,1
ン,2
タ,2
ー,2
柏,1
河,2
原,2
桔,1
梗,1
業,2
団,2
地,2
北,2
イ,1
台,8
江,1
陽,1
桜,1
下,2
諏,1
訪,1
高,2
州,1
多,1
賀,1
築,2
港,2
街,2
第,1
ふ,1
頭,1
者,1
洲,1
南,9
郷,7
字,7
泥,1
障,1
作,1
清,1
水,1
森,1
頃,1
巻,1
島,1
守,1
西,2
太,1
郎,1
東,1
吹,1
岬,1
計,1
