let,num
字,231
赤,1
川,29
向,17
荒,3
熊,1
内,6
屋,8
有,1
田,30
沢,19
家,14
ノ,40
裏,2
上,17
下,23
志,4
茂,2
前,13
市,1
渡,4
銀,1
南,4
木,7
猪,1
鼻,1
山,8
後,6
原,17
平,15
宇,1
道,10
坂,3
姥,1
海,1
町,1
野,20
犹,1
花,3
榎,6
林,10
小,7
中,15
古,5
敷,4
夷,1
堂,3
大,7
池,1
太,3
尾,1
頭,4
貝,2
塚,2
口,3
影,1
津,1
鍛,1
治,2
金,1
多,2
坪,3
唐,1
松,5
去,1
端,1
北,2
天,11
間,12
舘,15
倉,4
岡,1
越,2
栗,2
五,1
庵,1
又,1
和,3
備,1
皀,1
賽,1
神,2
竿,1
打,2
外,1
作,2
左,4
組,1
桜,1
哘,3
崎,9
淋,1
代,3
笊,2
久,5
保,5
地,3
蔵,1
タ,1
七,2
戸,2
深,1
柴,1
清,1
水,3
モ,1
鳥,3
谷,4
部,3
見,2
蛇,2
喰,1
白,2
岩,1
石,1
城,1
袋,1
李,4
西,3
堰,4
合,1
添,2
根,4
千,2
刈,2
蒼,1
底,1
卒,2
高,2
井,1
名,1
立,1
長,3
槻,3
附,4
目,2
鶴,2
児,1
手,2
森,11
寺,4
王,1
寒,2
十,2
枝,1
役,1
豊,1
岫,7
嶋,1
番,1
東,4
村,2
夏,2
焼,1
沼,3
尻,1
掛,2
揚,1
狐,1
境,1
樋,1
場,3
続,1
萩,1
橋,2
八,5
幡,2
岳,1
鉢,1
ケ,1
尺,1
放,1
膝,1
二,3
ツ,3
表,1
不,1
動,1
舟,1
別,1
曽,1
細,1
菩,1
提,1
堀,1
切,1
馬,1
門,1
ヶ,2
都,1
薬,1
師,1
矢,1
柳,1
簗,1
