都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード
02,青森県,02423,下北郡大間町,024230001000,大字大間,41.527021,140.920337,0,1
02,青森県,02423,下北郡大間町,024230002000,大字奥戸,41.467464,140.923885,0,1
