let,num
柳,18
赤,17
坂,33
鳥,14
川,164
荒,11
石,43
泉,14
野,133
岩,16
渡,22
牛,12
館,41
後,27
内,66
部,15
浦,12
上,101
大,124
谷,34
沢,204
岡,43
小,73
畑,16
金,23
浜,24
久,35
原,81
子,20
橋,30
山,100
三,70
本,31
木,160
四,11
戸,26
清,16
水,33
新,51
城,12
町,43
瀬,23
平,130
田,289
高,32
滝,15
茂,12
屋,51
敷,17
井,29
ケ,40
崎,43
浪,27
西,47
尻,26
白,18
古,23
越,20
前,60
松,42
森,58
馬,15
宮,14
八,26
ツ,13
幡,11
林,31
横,23
六,12
造,69
道,45
北,27
桜,12
丘,17
千,15
富,22
二,32
中,92
長,42
島,13
字,862
吉,18
郷,13
五,15
下,130
十,39
沼,20
福,14
東,52
緑,11
南,38
一,21
番,38
稲,17
保,35
和,15
端,14
日,26
外,14
師,16
神,16
寺,21
国,18
黒,11
土,14
代,23
市,16
元,17
舘,59
湯,12
口,17
広,12
ノ,132
津,11
堂,19
藤,15
豊,21
の,15
台,14
家,31
地,30
向,49
根,28
場,20
タ,12
柏,13
頭,20
太,14
名,13
目,28
添,11
倉,11
間,26
天,15
明,11
蟹,45
厩,40
