let,num
字,110
上,8
蟹,44
田,56
石,5
浜,4
丑,1
ケ,5
沢,22
内,1
黒,4
山,17
姥,1
大,3
平,34
辺,1
高,6
元,4
小,17
国,15
岩,1
井,2
添,2
坂,2
三,41
枚,3
橋,4
品,1
吉,1
惣,1
右,3
衛,2
門,3
館,2
下,5
谷,2
西,1
東,3
南,3
崎,3
桂,2
淵,2
川,8
原,2
塩,1
越,1
外,1
銅,1
屋,4
ノ,8
中,7
師,7
舘,27
苗,1
代,1
火,1
箱,1
宮,1
本,6
樋,1
長,4
瀬,1
口,1
野,8
脇,1
前,1
紅,1
葉,1
渡,1
鰐,1
形,3
尻,5
磯,1
今,5
津,5
釜,3
の,6
才,2
神,4
間,4
後,1
太,1
郎,1
エ,1
鳥,1
根,4
岸,4
居,1
湯,1
鳴,2
舟,1
岡,1
宇,6
弥,1
蔵,1
厩,40
家,2
鉄,5
澤,1
柱,1
木,2
落,1
源,1
兵,1
算,2
用,2
潮,1
見,1
台,1
四,2
新,1
滝,1
龍,1
流,1
梨,1
梹,1
榔,1
藤,2
嶋,3
鐇,1
泊,2
増,1
水,1
汲,1
緑,1
丘,2
桃,1
風,1
鎧,1
六,1
條,1
