let,num
赤,1
須,2
伊,1
古,2
立,1
石,1
の,1
宮,2
今,1
泉,1
江,1
大,6
木,4
新,4
田,10
園,1
長,2
萱,1
小,2
島,2
野,1
子,2
数,1
鎌,1
庭,1
亀,1
崎,2
加,1
養,1
唐,1
北,1
宝,2
鬼,1
怒,1
桐,1
ケ,1
瀬,1
鯨,1
黒,1
駒,1
五,1
箇,1
坂,2
本,6
砂,1
沼,2
下,12
尻,2
手,1
柴,1
渋,2
井,2
戸,2
栗,1
妻,6
乙,2
甲,2
丁,1
丙,2
神,1
明,1
関,1
宗,2
道,3
高,1
祖,1
筑,1
波,1
中,2
居,1
指,1
郷,1
塚,1
堀,2
二,1
紀,1
羽,1
原,4
半,1
谷,3
比,1
毛,1
肘,1
樋,1
橋,1
平,3
方,1
福,1
袋,1
畑,1
沢,1
別,1
府,1
宿,1
前,1
河,1
見,1
皆,1
葉,1
南,1
村,1
岡,1
城,1
柳,5
部,1
山,1
若,4
川,1
串,1
戊,1
篭,1
横,1
根,1
