let,num
池,2
船,2
臼,1
坪,1
内,7
宇,10
目,9
大,70
字,66
平,3
小,6
野,9
市,2
河,3
木,5
浦,43
鉱,1
山,4
塩,2
見,12
園,1
重,1
岡,5
千,1
束,1
南,4
田,9
原,3
駅,1
前,1
青,1
荒,1
網,1
代,2
石,1
間,3
稲,1
垣,1
海,3
崎,3
霞,1
ケ,1
片,1
神,1
堅,1
上,8
狩,1
生,13
立,1
久,1
保,1
高,1
松,3
鶴,13
望,1
長,3
良,2
谷,3
戸,2
穴,1
日,3
向,2
泊,1
二,1
栄,1
護,1
江,15
守,1
後,1
手,1
春,1
葛,2
港,1
蒲,12
猪,1
串,1
楠,1
本,14
竹,2
西,7
々,2
畑,1
波,2
当,1
津,9
丸,1
尾,2
森,1
浅,1
井,5
最,1
勝,1
蟹,1
来,1
島,6
城,4
下,3
東,7
頭,1
の,3
有,1
明,1
沖,1
梶,1
寄,2
地,1
丹,1
賀,1
中,8
越,1
羽,1
出,2
吹,1
常,3
盤,3
直,7
川,8
赤,1
仁,1
横,1
ノ,3
村,4
北,1
浜,2
匠,12
因,1
半,1
笠,1
掛,1
風,1
堂,1
三,1
股,1
部,1
弥,12
坂,1
倉,1
門,1
細,1
尺,1
提,1
梨,1
子,1
床,1
米,5
水,5
色,1
利,1
宮,2
若,1
