let,num
崎,30
台,20
野,159
高,39
尾,30
東,73
生,25
石,20
津,76
留,16
岩,15
田,190
上,76
丘,16
王,12
子,18
北,27
新,40
中,81
西,46
南,40
山,86
の,21
手,11
ノ,18
瀬,31
川,57
安,97
藤,12
家,11
島,27
市,22
木,51
屋,24
蔵,18
大,235
平,29
岡,11
小,54
原,96
谷,16
戸,20
河,17
内,112
神,13
佐,14
口,21
久,23
井,26
国,56
坂,12
志,13
下,55
丸,14
方,42
城,27
園,17
千,15
竹,14
鶴,31
畑,25
馬,44
浜,27
日,20
吉,16
横,12
本,54
三,60
光,17
宮,24
森,11
永,11
地,25
央,15
賀,14
来,17
ケ,20
見,43
敷,12
庄,30
江,37
松,25
寺,15
長,15
天,16
向,12
元,12
院,129
町,511
朝,17
間,28
浦,55
前,11
湯,15
船,11
字,136
水,15
耶,32
渓,13
溪,18
宇,15
犬,15
目,12
重,34
蒲,12
直,12
匠,12
弥,12
武,16
清,14
荻,23
香,16
心,72
飼,14
緒,35
挾,23
岐,22
