let,num
中,35
上,65
山,54
下,65
和,34
川,56
田,63
井,35
根,22
寺,19
東,17
口,11
日,23
塩,32
富,15
黒,11
平,13
高,30
沼,15
石,31
小,34
西,19
原,52
之,13
今,11
新,26
居,20
大,49
宮,44
沢,32
橋,16
玉,17
長,19
白,13
塚,11
丘,19
神,14
御,18
野,44
市,12
境,14
一,33
町,272
牧,15
三,15
保,14
割,12
藤,12
岡,12
條,14
坂,40
尾,12
須,16
芦,12
八,15
勝,14
