let,num
石,23
和,21
町,98
駅,1
前,2
御,16
坂,18
藤,2
野,6
木,2
芦,6
川,21
上,5
境,11
大,5
窪,2
鶯,1
宿,1
垈,1
小,5
黒,4
駒,2
下,6
八,11
代,9
竹,3
居,14
奈,1
良,1
原,8
一,29
宮,30
土,1
塚,4
岡,1
橋,3
米,2
倉,1
間,2
田,9
唐,1
柏,1
広,1
瀬,1
増,1
利,1
山,3
寺,4
尾,3
春,10
日,11
加,1
茂,1
別,1
熊,1
堂,2
鎮,1
目,2
国,3
府,1
桑,1
戸,2
新,4
井,8
中,6
蕎,1
麦,1
千,2
蔵,3
栗,1
合,1
夏,1
高,2
家,1
永,1
南,2
二,1
之,3
衙,1
巻,1
市,3
塩,1
神,1
沢,2
東,4
狐,1
金,3
地,1
島,2
末,1
矢,2
作,2
ノ,1
北,2
都,2
城,1
呂,2
本,3
立,1
分,1
坪,2
四,1
場,1
平,2
崎,1
成,1
松,2
部,1
坊,1
ヶ,1
峯,1
三,1
椚,1
河,1
内,1
今,1
油,1
砂,1
徳,1
条,1
岩,1
