let,num
青,1
草,2
相,2
合,1
谷,14
暁,1
赤,1
土,5
浅,3
丘,6
朝,4
加,2
屋,19
川,13
野,21
本,22
日,11
牧,3
旭,1
小,16
豆,2
沢,5
油,1
車,2
天,2
池,20
荒,6
山,18
有,1
松,11
粟,2
崎,4
浜,3
田,49
町,23
一,3
番,18
丁,11
二,12
三,19
四,10
立,3
石,19
黒,3
引,2
泉,9
が,5
出,6
雲,1
磯,1
部,3
板,3
ケ,3
市,9
瀬,6
糸,3
新,25
い,1
な,1
ほ,1
茨,1
木,17
今,4
昭,2
入,1
江,13
岩,1
上,24
魚,1
帰,2
鶯,1
卯,1
辰,3
打,2
尾,11
畝,3
中,17
東,12
梅,3
鱗,1
平,6
永,2
安,8
駅,2
西,19
枝,1
榎,1
円,3
光,6
寺,24
扇,1
大,21
浦,4
桑,4
手,1
額,8
場,3
樋,1
沖,1
奥,1
保,11
河,4
端,2
押,1
鴛,2
原,19
乙,2
丸,4
菱,3
折,2
張,1
賀,1
蚊,2
爪,2
柿,3
畠,7
角,2
間,8
笠,4
舞,3
樫,2
見,9
主,1
計,1
春,1
堅,1
か,1
た,1
つ,3
片,1
金,20
生,2
海,2
近,3
巳,2
堤,2
神,10
内,4
若,5
涌,9
波,4
岸,2
観,3
音,2
堂,3
法,3
菊,4
水,10
倉,3
越,2
北,11
方,1
千,7
塚,3
袋,4
森,5
ノ,3
京,1
清,6
桐,1
国,1
窪,2
熊,1
走,1
嶽,1
鞍,1
月,3
定,1
兼,3
六,7
元,5
香,1
林,1
坊,3
古,6
郷,1
坂,10
将,1
御,6
所,4
琴,2
湖,2
南,11
此,1
花,4
橋,4
府,2
又,3
駒,1
嶺,1
陽,3
子,6
来,1
五,3
郎,1
島,6
才,1
念,2
材,1
幸,1
佐,1
奇,1
桜,2
里,4
醒,1
井,2
社,1
十,9
苅,1
王,2
万,3
し,1
じ,2
ま,1
台,8
地,2
代,1
芝,1
高,9
示,2
下,17
多,5
昌,1
城,2
正,2
力,3
和,7
白,2
宮,7
竪,2
進,1
末,2
広,5
菅,1
杉,3
須,1
違,1
鈴,2
砂,1
住,1
吉,3
都,1
領,1
専,1
工,1
太,1
等,1
岡,5
柳,2
宝,1
滝,1
竹,1
忠,1
縄,1
舘,2
玉,3
鉾,2
俵,2
茅,1
央,1
通,3
銚,1
影,3
鞁,1
筒,1
坪,1
釣,1
津,1
羽,2
伝,1
燈,1
戸,7
問,1
藤,2
富,1
利,1
常,1
盤,1
栃,1
飛,1
室,3
別,2
豊,1
穂,1
直,3
除,1
長,9
塀,1
村,3
梨,1
七,2
ツ,4
曲,3
並,1
鳴,4
藪,1
堀,4
納,1
年,1
博,1
労,1
八,5
幡,2
園,1
疋,2
彦,1
久,3
瓢,1
箪,1
栗,1
深,1
福,4
増,2
伏,2
普,1
口,3
俣,1
不,2
動,1
芳,1
斉,1
切,1
馬,2
替,1
明,1
根,1
の,4
栄,1
み,2
ず,1
き,1
溜,1
淵,1
牛,1
ど,1
り,2
緑,1
湊,1
弥,2
勒,1
向,1
武,1
蔵,1
無,2
量,2
娚,1
百,1
も,1
諸,1
矢,1
薬,2
師,2
科,2
路,2
夕,1
柚,1
弓,1
取,1
湯,6
横,4
枕,1
米,2
蓮,2
如,1
枚,1
稚,1
割,1
さ,1
く,1
ら,1
錦,1
霧,1
友,2
供,1
曳,1
桂,1
味,1
噌,1
禅,1
船,1
前,1
