let,num
字,84
秋,1
吉,1
明,2
野,1
五,2
十,2
里,2
石,1
井,1
泉,2
市,1
之,2
瀬,2
猪,1
平,1
宇,5
加,1
塚,1
鵜,1
川,5
出,4
津,4
新,3
港,1
山,5
分,3
内,2
浦,3
長,3
尾,3
小,4
太,1
田,5
原,2
大,1
箱,1
垣,1
木,3
越,1
坂,2
間,1
生,4
河,2
ケ,2
谷,1
柿,1
柏,1
上,3
神,1
和,1
住,1
鴨,1
北,1
久,1
清,1
真,2
桐,1
畑,1
国,2
重,1
光,2
九,1
尻,1
黒,1
恋,1
路,1
合,1
鹿,1
駒,1
渡,1
郎,2
左,1
エ,1
門,1
崎,1
鮭,1
笹,1
七,1
見,1
白,1
丸,1
保,1
鈴,1
嶺,1
曽,1
又,1
滝,1
坊,1
代,1
立,1
壁,1
鶴,1
寺,3
天,1
当,1
目,1
時,1
中,2
斉,1
布,1
波,4
並,1
羽,2
根,1
姫,1
福,1
藤,2
ノ,1
不,1
動,1
本,1
松,1
爼,1
倉,1
脇,1
満,1
瑞,1
穂,1
宮,2
犬,1
地,1
武,1
連,1
柳,1
矢,1
行,1
延,1
四,1
方,1
