let,num
赤,2
崎,1
住,1
阿,1
川,2
安,3
津,3
見,3
新,1
穴,1
口,1
部,1
屋,4
甘,1
田,14
荒,1
今,2
入,1
釜,1
岩,1
印,1
内,1
牛,2
ケ,1
首,1
鵜,1
野,4
上,2
棚,1
江,4
添,1
小,5
浦,4
大,7
坂,1
笹,2
鳥,1
居,2
西,7
窪,1
島,1
貝,1
神,4
代,3
香,1
能,1
尻,1
北,1
吉,2
給,1
分,1
切,1
留,1
草,2
木,4
倉,1
垣,1
栗,1
山,5
室,2
五,1
里,2
峠,1
米,2
海,6
風,2
無,1
千,2
ノ,1
久,1
喜,1
戸,1
波,1
本,1
三,1
明,1
鹿,1
頭,2
地,3
保,2
清,1
水,1
釈,1
迦,1
堂,1
末,1
楚,1
和,2
尊,1
福,4
寺,1
高,2
浜,4
舘,2
開,1
中,5
谷,6
原,1
坪,1
富,6
来,6
下,2
生,1
七,1
領,1
家,1
徳,1
灯,1
泉,1
長,2
沢,1
畠,1
梨,1
台,2
二,1
所,1
宮,1
直,1
火,1
打,1
東,1
日,2
用,1
広,1
深,1
井,1
港,1
豊,1
後,1
名,1
仏,1
堀,1
松,2
前,1
町,1
六,1
実,1
百,1
矢,3
蔵,1
駄,1
八,3
宿,1
女,1
幡,2
座,1
主,1
若,1
葉,1
相,1
栢,1
稲,1
敷,1
酒,1
