let,num
相,5
滝,1
青,1
葉,1
台,2
明,4
島,21
旭,2
丘,2
あ,1
さ,1
ひ,1
荘,1
苑,1
阿,2
手,2
弥,1
陀,1
荒,3
谷,7
屋,6
柏,8
野,17
行,1
安,7
養,2
寺,7
石,3
立,1
同,2
新,20
井,5
関,1
一,2
塚,1
市,6
原,9
乾,1
口,4
今,3
平,5
内,16
方,1
保,6
漆,1
大,2
竹,3
小,4
川,15
尾,3
添,1
乙,1
丸,4
女,1
柳,2
笠,2
間,3
鹿,2
鍛,1
治,1
数,1
瀬,9
釜,2
清,3
水,5
上,10
田,14
二,3
吉,8
河,16
合,3
町,14
板,1
奥,2
池,2
き,1
り,1
の,2
里,3
金,1
直,2
海,2
久,1
江,2
津,3
下,6
折,1
中,12
吹,1
福,8
岡,2
ふ,1
じ,1
が,1
山,4
北,5
成,4
西,8
木,10
滑,2
倉,2
部,2
光,6
黒,1
桑,2
剣,1
崎,1
源,1
兵,1
幸,3
御,2
影,1
堂,1
五,3
十,1
歩,1
味,1
坂,2
尻,1
佐,2
良,2
三,7
宮,12
七,2
郎,1
柴,2
白,2
峰,1
末,3
広,3
正,2
菅,1
波,4
杉,1
森,2
戸,2
専,1
松,3
地,2
辰,1
巳,1
知,2
気,1
茶,1
長,3
千,2
代,2
東,11
月,1
橋,3
鶴,16
来,16
朝,1
日,7
後,1
国,1
沢,5
守,1
詰,1
古,2
本,3
出,3
取,1
道,2
法,3
鴇,1
ケ,1
徳,2
富,1
ノ,1
郷,1
美,16
米,3
布,1
博,1
労,1
爪,2
蓮,1
八,7
馬,1
場,1
番,5
匠,1
左,1
礫,1
子,2
向,2
加,1
深,2
留,2
南,2
永,6
増,1
仏,2
師,1
ヶ,1
藤,2
蕪,1
城,2
入,1
別,2
坊,1
浦,1
神,2
浜,1
和,1
み,1
ず,1
ほ,1
澄,1
ツ,5
湊,1
村,3
矢,3
頃,1
束,1
穂,1
幡,1
横,2
四,2
寄,1
若,2
渡,1
熱,1
陽,1
羽,1
曽,1
殿,1
菜,1
花,1
