let,num
相,12
谷,84
土,11
丘,23
屋,81
川,79
野,126
本,55
日,41
旭,13
小,66
沢,19
池,32
荒,21
山,174
松,38
粟,11
崎,50
浜,30
田,183
町,316
一,12
番,24
丁,12
二,35
三,77
四,18
立,21
石,37
黒,18
泉,67
が,14
出,28
ケ,28
市,30
瀬,35
新,81
木,65
今,16
江,43
岩,11
上,99
尾,32
中,173
東,52
平,28
安,22
西,66
光,20
寺,126
大,155
浦,30
場,19
保,29
河,41
原,82
丸,24
畠,17
間,17
見,28
金,31
生,28
海,17
神,28
内,52
若,37
波,29
水,31
倉,15
越,15
北,40
千,22
塚,14
森,14
ノ,15
清,26
古,18
坂,34
御,15
所,13
南,34
花,12
橋,24
又,12
子,17
来,24
五,14
島,119
佐,16
里,17
井,44
十,16
台,36
地,25
代,16
高,24
下,57
城,11
正,14
和,22
白,27
宮,39
末,13
広,15
菅,13
杉,16
吉,30
岡,15
柳,11
宝,13
滝,14
竹,13
津,32
戸,22
藤,22
長,33
七,13
ツ,19
八,30
久,16
深,11
福,26
口,22
馬,14
明,15
の,18
矢,18
湯,12
横,16
前,115
曽,11
尻,11
能,29
鶴,21
鹿,12
登,23
温,50
成,11
美,27
字,258
徳,13
門,111
柏,11
宇,14
聖,65
