let,num
青,1
葉,1
赤,3
石,2
館,13
商,1
人,1
留,1
字,51
相,1
染,1
沢,11
中,8
岱,3
池,3
内,24
道,9
上,5
下,12
板,2
子,4
境,2
一,2
心,1
院,1
南,4
本,3
杉,3
裏,1
扇,2
田,10
大,7
面,1
片,4
金,2
坂,4
後,3
観,1
音,1
堂,1
桂,1
城,3
小,6
釈,3
迦,3
桜,1
三,1
ノ,1
丸,1
綱,2
新,4
水,4
門,2
前,2
象,1
ケ,1
鼻,1
代,3
野,4
鉄,1
砲,1
場,1
土,1
飛,1
山,7
長,5
木,5
川,6
倉,1
根,4
七,1
曲,2
二,4
沼,3
馬,1
喰,1
八,3
幡,2
東,3
台,2
ツ,1
屋,1
古,1
部,1
垂,1
松,3
向,1
谷,3
地,3
町,14
芦,1
有,1
浦,1
泉,1
出,1
岩,1
瀬,1
餌,1
釣,1
茂,2
披,1
御,2
成,1
粕,1
柄,1
軽,1
井,2
口,2
北,1
神,3
明,3
葛,2
原,3
花,3
袴,1
幸,1
猿,1
間,1
清,1
十,1
所,1
西,1
白,2
住,1
吉,1
外,1
立,1
目,1
常,1
盤,1
走,1
戸,3
橋,2
桁,1
岡,1
早,1
櫃,1
崎,1
比,14
坪,1
貝,1
笹,1
達,1
独,1
鈷,1
味,1
噌,1
峰,1
美,1
園,1
餅,1
宮,1
雪,1
豊,1
