let,num
青,1
葉,1
字,90
悪,4
戸,10
一,1
本,2
木,1
上,10
ノ,7
山,10
台,5
後,3
谷,5
地,6
鵜,3
鳥,5
川,7
原,1
姥,1
懐,1
大,11
内,6
田,16
瀬,5
儘,1
下,8
野,2
塚,1
曲,1
森,4
海,1
詠,1
坂,2
柏,1
子,2
所,1
関,3
古,3
布,4
柳,4
臥,1
竜,1
狐,1
九,1
郎,1
左,1
エ,1
門,1
笹,1
崎,5
五,1
雲,1
岱,5
権,1
現,1
彩,1
霞,1
長,5
根,4
塞,1
神,1
塩,2
干,2
前,3
十,1
洲,1
芝,1
童,1
寿,1
域,1
昇,1
平,1
新,1
砂,1
留,1
仙,1
遊,1
袖,1
又,2
外,3
堤,1
高,1
塙,1
向,5
中,8
屋,4
鶴,1
形,3
出,2
寺,1
東,4
面,1
草,1
沢,5
轟,1
場,2
小,3
浅,1
嶋,1
南,4
陽,1
仁,2
井,15
白,1
西,3
赤,2
沼,3
機,1
織,1
轌,1
目,1
腹,1
鞁,1
半,1
冷,1
清,2
水,1
藤,1
不,1
老,1
鳳,1
凰,1
坊,1
ケ,1
豊,1
祥,1
町,14
松,3
宮,1
表,1
養,2
蚕,2
脇,1
若,3
天,1
万,1
磐,1
追,1
分,1
扇,1
手,1
落,1
合,1
鰄,1
渕,1
河,1
反,1
久,1
喜,1
景,1
林,1
御,1
指,1
槐,1
栄,1
産,1
物,1
昭,1
末,1
広,1
須,1
住,1
吉,2
助,1
荒,1
巻,1
竹,1
生,2
床,1
和,1
通,3
常,1
盤,2
飛,1
富,1
割,1
荷,2
八,2
能,2
代,3
萩,1
の,1
畠,1
花,1
園,1
浜,1
比,1
檜,1
日,1
吹,1
越,1
二,14
ツ,14
麻,1
梅,1
加,1
護,1
苅,1
石,2
切,1
掛,1
繋,1
駒,1
種,1
濁,1
鮒,1
朴,1
真,1
壁,1
美,1
緑,1
元,2
明,1
治,1
母,1
体,1
