let,num
相,1
川,7
秋,1
ノ,8
宮,1
字,86
愛,4
染,2
山,18
赤,2
土,2
旭,1
田,17
小,2
豆,1
荒,2
伊,2
勢,2
堂,4
脇,1
稲,2
荷,1
祝,1
岩,2
沢,18
内,7
舘,3
裏,2
門,2
上,9
野,5
大,6
倉,2
谷,5
地,3
島,6
森,3
岡,3
沖,2
鶴,4
落,1
合,2
角,2
間,2
カ,1
ッ,1
ク,1
イ,1
鉦,1
打,1
金,4
堀,5
経,2
塚,3
廻,2
り,3
下,9
二,3
井,3
黄,1
原,6
境,1
栄,1
柴,1
目,3
面,1
中,9
白,1
子,1
新,5
福,2
関,4
千,2
刈,1
高,2
前,4
館,4
神,2
鳥,1
海,1
の,1
鳶,1
ケ,1
取,1
石,4
崎,3
弁,1
慶,1
々,1
屋,1
西,5
布,1
沼,1
樋,1
東,2
松,3
菱,1
平,1
広,1
俵,1
富,1
士,1
見,1
蛇,1
豊,1
稔,1
宝,1
涼,1
万,1
御,4
嶽,3
南,2
元,2
清,3
水,3
湯,2
両,1
宕,2
泉,1
庭,1
院,4
銀,1
宇,1
留,1
囲,1
表,1
連,1
北,1
桑,1
駒,1
形,1
材,1
木,1
幸,1
酒,1
蒔,1
桜,1
通,1
佐,1
竹,1
杉,2
所,1
口,1
工,1
寺,1
成,1
深,1
吹,1
張,1
古,1
三,1
梨,1
皆,1
瀬,1
台,1
柳,2
八,1
幡,1
横,1
若,1
葉,1
