let,num
旭,1
阿,23
仁,23
荒,2
瀬,3
川,2
櫃,1
畑,2
一,1
ノ,1
又,2
鉱,4
山,7
打,1
当,1
笑,1
内,4
萱,1
草,1
銀,1
幸,2
屋,3
渡,1
小,5
様,1
沢,8
渕,1
三,3
枚,1
戸,2
鳥,1
長,1
中,2
村,1
根,4
子,2
比,1
立,1
伏,1
影,1
前,3
田,9
真,1
木,4
水,1
無,1
吉,3
伊,1
勢,1
今,1
泉,1
浦,1
大,1
桂,1
鎌,1
上,1
杉,2
井,1
石,1
黒,1
五,1
味,1
堀,1
森,3
材,1
栄,1
下,1
住,1
李,1
岱,2
芹,1
鷹,1
巣,1
綴,1
道,1
城,2
敷,1
七,1
日,1
市,1
新,2
目,1
八,1
幡,1
花,1
園,1
羽,1
東,1
横,1
福,1
坊,1
本,1
増,1
松,1
葉,1
里,1
宮,1
元,1
米,2
代,1
脇,1
神,1
