let,num
相,1
生,5
青,28
葉,4
谷,49
町,195
井,7
手,2
大,14
坪,3
奥,4
崎,5
小,8
畑,4
紙,2
屋,5
亀,1
尻,1
河,43
原,56
北,5
絹,1
見,11
楠,2
根,4
蔵,6
内,7
桑,1
栄,4
澄,1
水,6
田,13
露,3
長,7
和,3
瀬,20
鳴,1
瀧,1
八,6
寺,15
早,1
牛,2
山,20
養,1
郷,3
吉,13
川,5
善,1
秋,1
里,3
赤,2
子,3
朝,1
月,1
有,1
富,2
猪,1
今,5
岩,4
倉,2
上,13
海,4
中,12
永,1
楽,1
温,4
泉,4
江,5
津,8
戎,1
円,3
護,2
通,3
扇,1
榎,1
杙,1
塚,1
晩,1
稲,3
桶,1
尾,4
面,1
影,1
御,2
弓,2
覚,2
掛,1
出,1
鍛,1
冶,1
片,2
桂,2
木,12
香,1
取,1
金,2
沢,3
叶,1
味,2
野,25
魚,2
砂,3
段,2
賀,2
西,9
端,1
鮎,1
ヶ,1
丘,3
常,2
在,3
家,6
戸,3
釜,1
口,2
神,5
馬,3
村,4
佐,20
貫,1
高,38
福,16
一,2
天,2
徳,6
曳,1
袋,2
布,2
本,8
鹿,16
三,4
湯,3
日,2
市,4
渡,1
奈,1
瓦,1
園,4
行,1
国,45
安,6
雲,1
栗,2
気,29
飯,1
会,1
下,10
石,4
勝,1
光,3
浜,3
郡,2
酒,1
重,2
坂,5
元,4
宿,1
新,7
松,5
土,1
居,1
殿,2
冨,1
二,2
宝,1
睦,1
逢,1
束,1
宮,6
幡,1
玄,1
好,1
源,1
太,1
興,1
南,10
路,5
越,1
府,43
麻,1
雨,1
滝,2
荒,2
舟,2
糸,1
岡,5
益,1
垣,2
分,2
代,2
拾,1
り,1
菅,1
清,1
玉,2
鉾,1
庁,1
栃,2
城,2
広,4
法,1
花,1
美,4
歎,1
地,2
古,5
五,1
反,2
寿,1
湖,3
材,1
幸,1
桜,2
治,22
際,1
葛,1
加,2
茂,1
刈,1
つ,1
く,1
無,1
森,1
余,1
仁,1
乙,1
亥,1
正,2
別,2
所,2
鷲,1
峯,1
末,3
用,17
閉,1
方,5
倭,1
文,1
篠,1
嶋,1
商,1
尚,1
菖,1
蒲,1
蓮,1
職,1
人,2
品,3
杉,1
数,1
双,1
六,2
桷,1
工,2
頭,1
住,2
竹,1
島,1
立,1
足,1
茶,1
千,1
ノ,1
柄,1
階,1
祢,1
宜,1
白,1
兎,1
橋,1
服,1
部,14
場,3
東,4
久,2
士,1
志,1
羅,1
左,1
近,1
細,2
箭,1
溪,1
伏,1
勢,1
船,1
卯,1
庖,1
丁,1
洞,1
槇,1
並,1
的,1
丸,1
熊,1
緑,1
ケ,1
港,1
隈,1
萩,1
妙,1
向,1
波,2
樟,1
鷹,1
狩,1
成,3
百,1
薬,1
師,1
矢,1
矯,1
弥,1
横,1
枕,1
良,1
若,2
台,1
