let,num
青,1
木,2
赤,1
井,4
手,1
朝,1
日,6
愛,1
宕,1
安,3
倍,1
石,2
泉,2
一,1
部,1
今,2
在,1
家,1
岩,1
倉,3
陰,1
田,6
内,1
浦,1
津,4
榎,1
原,8
大,5
崎,3
篠,1
谷,4
袋,1
岡,5
成,1
奥,1
尾,5
高,4
皆,3
生,4
温,1
新,7
角,1
盤,1
兼,1
久,3
上,4
曇,2
後,1
藤,1
印,2
福,8
加,1
茂,1
蚊,1
屋,2
河,2
勝,2
観,2
音,2
寺,4
祇,1
園,2
義,1
方,1
錦,2
海,1
下,4
車,1
熊,1
党,1
米,2
糀,1
紺,1
古,2
豊,1
千,1
三,3
本,4
松,1
塩,1
郷,1
昭,1
和,2
開,1
末,1
広,1
諏,1
訪,1
州,1
府,1
工,1
島,2
立,1
茶,1
天,1
神,1
道,1
笑,1
富,2
益,1
永,1
江,18
中,4
長,1
砂,1
奈,1
喜,1
良,1
灘,1
山,2
西,6
吉,6
二,1
博,1
労,1
橋,1
旗,2
ヶ,1
花,1
東,5
八,2
幡,2
彦,2
名,2
ノ,1
出,1
野,1
市,3
万,2
冨,1
士,1
見,2
別,1
所,1
法,1
能,1
水,1
浜,1
美,2
宗,1
像,1
明,1
治,1
目,1
弥,1
陽,1
葭,1
四,1
淀,17
町,16
稲,1
小,1
波,1
佐,1
陀,1
繁,1
間,1
平,1
頼,1
宮,1
夜,1
流,1
通,1
両,1
柳,1
