let,num
白,21
鳥,19
町,94
阿,1
多,1
岐,2
石,1
徹,1
大,21
島,6
恩,1
地,2
越,1
佐,2
為,1
真,1
長,1
滝,1
中,3
津,1
屋,2
西,3
那,3
留,1
野,8
添,1
干,1
田,4
二,2
日,1
歩,1
前,1
谷,4
向,2
小,5
駄,1
良,14
六,1
ノ,1
里,1
高,6
鷲,7
鮎,1
立,1
洞,2
ひ,1
る,1
が,1
の,1
見,3
八,38
幡,38
相,1
生,1
安,2
久,1
旭,1
有,2
坂,1
穂,1
市,1
稲,1
成,1
入,1
間,4
手,2
尾,1
崎,1
比,2
河,3
鹿,2
鍛,1
冶,1
五,1
肴,1
桜,1
城,1
南,1
職,1
人,1
初,2
納,1
新,1
洲,1
瀬,1
取,1
正,1
殿,1
坪,1
乙,1
原,3
々,1
倉,2
橋,1
本,2
音,1
美,8
山,4
柳,1
吉,1
並,7
梅,1
上,1
砂,1
三,2
戸,1
明,7
宝,7
川,1
奥,1
住,1
寒,1
水,1
気,1
畑,1
和,26
内,1
ヶ,1
落,1
部,2
辺,1
神,1
路,1
栗,1
巣,1
剣,1
徳,1
永,1
名,1
皿,1
古,1
道,1
牧,1
万,1
場,1
郷,1
沢,1
下,1
土,1
京,1
尻,1
方,1
須,1
法,1
師,1
丸,1
庫,1
宮,2
代,1
横,1
