name,latitude,longitude
岐阜県,羽島郡岐南町
石原瀬,35.378917,136.765645
上印食,35.398165,136.789000
下印食,35.393548,136.770955
徳田,35.379311,136.763758
野中,35.387122,136.801278
伏屋,35.386950,136.791077
平島,35.382852,136.817921
平成,35.386965,136.783376
三宅,35.396113,136.791365
みやまち,35.394974,136.772852
薬師寺,35.379163,136.777113
八剣,35.392391,136.783526
若宮地,35.380426,136.796531
