let,num
秋,1
塚,2
石,2
墨,1
井,3
土,1
上,8
今,1
岩,3
本,2
薄,1
根,22
宇,1
楚,1
大,3
釜,1
岡,1
谷,2
恩,1
田,9
鍛,1
冶,1
川,4
久,3
屋,4
沼,3
須,2
之,2
原,9
発,4
知,4
材,1
木,2
栄,1
桜,1
佐,1
山,1
清,1
水,1
下,6
白,8
沢,7
町,28
室,1
尾,1
合,1
古,2
語,2
父,2
高,3
平,4
生,1
枝,1
出,1
新,6
硯,1
善,1
桂,1
寺,1
橋,1
場,1
戸,4
鹿,1
野,1
神,2
利,21
青,1
穴,1
老,1
楊,1
追,1
貝,1
柿,1
小,1
松,2
砂,1
園,1
多,1
那,1
千,1
鳥,1
二,1
日,2
影,1
南,2
郷,2
向,1
輪,1
組,1
中,2
奈,1
良,1
西,2
倉,2
内,2
馬,1
喰,1
榛,1
名,1
東,2
坊,1
堀,1
廻,1
形,1
柳,1
横,1
