let,num
秋,1
畑,1
天,1
引,1
上,1
野,1
小,2
川,1
幡,1
金,1
井,1
国,1
峰,1
白,1
倉,1
善,1
慶,1
寺,1
造,1
石,1
轟,1
庭,1
谷,1
福,1
島,1
