都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード
10,群馬県,10428,吾妻郡高山村,104280001000,大字尻高,36.623179,138.912109,0,1
10,群馬県,10428,吾妻郡高山村,104280002000,大字中山,36.621687,138.959336,0,1
