let,num
住,2
之,2
江,2
安,1
立,1
西,3
加,5
賀,5
屋,5
東,1
中,2
御,1
崎,1
南,4
緑,1
木,1
浜,2
口,1
粉,1
新,1
北,4
島,2
港,2
泉,1
柴,1
谷,1
平,1
林,1
