let,num
菅,10
原,10
通,69
五,58
丁,455
八,12
幡,7
一,241
二,237
三,260
春,8
日,8
四,129
綾,16
之,101
町,860
西,192
昭,12
和,30
六,39
北,91
旅,26
籠,10
東,194
南,135
安,19
井,40
半,13
桜,10
賑,8
宿,28
院,16
熊,16
野,26
九,14
間,12
屋,34
永,15
代,13
櫛,10
車,12
柳,10
錦,16
甲,18
斐,18
少,16
林,16
寺,32
市,19
神,30
明,12
戎,24
材,14
木,22
住,4
吉,4
橋,17
篭,16
楠,8
霞,8
ヶ,111
丘,111
大,59
新,17
在,16
家,16
地,16
中,86
高,14
須,6
陵,36
国,43
緑,32
瓦,9
竜,4
砂,14
田,31
出,41
花,10
口,10
向,38
陽,12
旭,27
老,6
松,19
清,12
水,12
湊,24
浜,25
仙,14
栄,4
山,35
園,5
柏,8
七,11
庄,10
道,8
並,1
辺,12
条,7
保,3
島,42
御,2
榎,12
元,12
千,1
丸,2
遠,8
里,8
小,8
幸,2
文,1
珠,1
翁,4
宝,18
京,1
海,22
岸,8
雲,14
本,12
石,10
津,9
協,10
川,8
今,12
池,12
香,16
月,1
百,6
舌,6
鳥,6
夕,6
浅,6
上,2
芝,2
波,1
止,1
塩,1
鉄,1
砲,1
築,2
港,2
匠,1
