let,num
深,20
阪,15
小,2
西,7
八,10
田,12
町,16
三,6
丁,14
六,2
土,11
師,10
四,4
二,6
五,4
一,6
南,1
之,3
寺,1
井,8
東,3
見,1
野,2
山,3
楢,1
葉,1
宮,1
園,3
伏,1
尾,1
沢,1
水,2
池,1
堀,1
上,2
新,1
家,1
大,1
芝,1
北,3
毛,1
穴,1
清,1
学,1
中,1
畑,1
辻,1
塔,1
平,1
陶,1
器,1
福,1
