let,num
間,1
新,2
田,8
赤,1
石,1
江,2
大,1
林,1
金,1
磯,1
神,1
瀬,1
櫛,1
渕,1
小,2
松,3
島,4
坂,1
野,3
芝,1
生,1
浦,2
立,1
中,2
豊,1
郷,1
居,1
見,1
日,1
開,2
堀,1
川,1
前,1
原,1
南,1
横,1
須,1
和,2
津,1
