let,num
田,143
有,14
屋,23
池,13
之,56
上,74
伊,38
敷,12
谷,11
入,14
佐,14
園,13
見,21
小,39
川,108
野,69
原,57
本,30
加,32
治,17
日,19
尾,24
口,41
新,31
瀬,83
中,49
名,83
生,23
浜,23
江,15
金,25
神,25
花,18
徳,12
寺,12
高,24
郡,11
元,22
山,94
別,14
府,16
松,21
桜,20
島,48
水,20
西,56
白,16
浦,26
和,19
下,53
福,14
城,30
栄,12
院,24
住,22
吉,30
大,129
明,11
里,28
国,38
東,46
木,53
永,21
南,20
良,16
平,32
津,28
古,16
志,25
宮,18
町,266
朝,11
子,11
手,14
笠,23
北,19
市,15
崎,20
郷,12
牧,11
根,13
間,15
内,19
知,14
久,33
利,23
来,13
勝,15
甑,13
分,33
集,19
吹,11
隅,12
末,11
部,14
井,12
隼,15
人,16
辺,29
世,18
峰,11
字,47
用,14
菱,11
刈,11
阿,11
