let,num
青,3
垣,1
台,7
山,18
赤,3
膚,1
秋,4
篠,4
早,1
月,8
三,17
和,4
新,15
朝,3
日,6
阿,1
字,2
万,2
油,3
阪,7
地,5
方,3
尼,5
辻,12
北,26
中,21
西,46
南,29
あ,1
や,1
め,1
池,5
藺,1
生,6
田,23
之,11
石,3
木,7
井,7
上,7
今,5
市,5
小,10
路,9
在,4
家,4
子,5
御,6
門,9
陰,1
陽,2
右,1
京,7
歌,1
姫,1
荻,1
邑,1
大,39
野,10
渕,1
保,6
宮,3
森,2
柳,4
倭,1
川,20
興,4
ヶ,23
原,9
奥,2
守,2
芝,6
倉,1
押,3
熊,1
平,4
尾,4
肘,2
塚,6
学,8
園,12
松,5
元,4
緑,2
丘,13
鵲,1
柏,1
春,2
桂,1
条,30
深,2
杏,1
久,1
突,4
抜,4
瓦,1
堂,3
寺,32
漢,1
国,2
林,5
院,11
魚,3
屋,12
東,26
端,1
終,4
椿,3
登,7
美,6
永,4
庄,6
半,9
袋,2
風,2
呂,2
向,4
村,1
室,1
紀,5
側,2
沓,1
掛,1
公,1
納,2
窪,3
恋,2
の,2
善,1
光,1
明,1
隆,1
虚,1
空,1
蔵,1
五,3
畑,5
太,1
郎,1
後,1
藤,3
神,3
殿,2
此,1
瀬,8
九,2
見,2
栄,2
高,6
宝,3
本,4
竜,1
王,1
狭,4
両,1
佐,4
左,1
添,1
桧,1
前,1
敷,3
島,2
四,2
七,4
柴,1
下,5
十,2
輪,2
宿,1
勝,1
菖,1
蒲,1
功,1
水,3
菅,3
須,2
朱,1
雀,1
杉,1
誓,1
多,2
雑,1
司,1
杣,1
ノ,4
安,2
慈,1
仙,1
樋,1
天,2
樽,1
千,2
代,2
打,1
嵩,1
長,2
引,1
桃,1
香,1
都,9
祁,9
戸,5
甲,1
岡,2
こ,1
ぶ,1
し,1
が,1
白,2
相,1
河,1
友,1
馬,2
場,2
吐,1
築,1
内,2
角,2
振,2
鶴,3
福,2
舞,2
手,1
貝,1
帝,3
出,1
富,4
雄,4
泉,1
鳥,1
筋,1
谷,2
貫,1
侍,1
鍋,1
奈,2
良,1
鳴,2
包,2
笹,2
鉾,2
城,3
号,1
所,3
二,6
名,4
丹,1
忍,1
辱,1
橋,2
八,3
鉢,1
伏,1
花,2
針,2
別,2
開,1
横,4
般,1
若,2
笠,1
疋,1
毘,1
沙,1
毫,1
百,2
楽,1
清,1
広,1
智,1
不,1
審,1
船,1
古,1
琉,1
里,1
坊,2
法,5
用,1
来,3
蓮,3
菩,1
提,1
華,1
米,1
豆,2
丸,1
陵,1
碓,2
棟,1
間,1
茗,1
荷,1
餅,1
飯,1
薬,1
師,1
矢,1
留,1
迎,1
六,4
鹿,1
葉,1
脇,1
