let,num
相,12
生,13
俣,15
沢,72
松,60
山,106
上,91
土,21
久,39
保,20
口,16
東,89
安,19
新,139
田,263
地,34
柳,18
井,28
川,97
池,16
ヶ,34
谷,87
一,16
番,11
宮,41
伊,15
岩,17
崎,29
内,45
有,11
木,44
梅,14
島,131
屋,31
藤,14
手,11
大,120
本,86
下,73
太,12
原,116
間,45
合,14
羽,19
春,29
日,46
加,11
門,24
石,27
坂,31
富,34
馬,18
瀬,35
越,21
場,22
北,38
沼,12
金,38
野,118
黒,12
幸,15
郷,24
小,59
河,20
戸,23
五,13
杉,12
通,14
栄,11
三,59
尾,22
城,20
和,32
神,38
水,27
道,11
広,17
吉,24
園,11
清,19
名,19
中,125
浅,14
千,22
代,19
立,15
津,35
寺,39
天,17
前,11
衛,16
豊,18
長,29
平,60
奈,11
西,103
二,18
入,14
八,26
宿,12
向,14
出,13
居,12
福,14
里,18
士,15
見,34
葉,15
古,14
丸,11
緑,16
南,57
御,14
子,25
横,30
永,12
高,44
岡,59
青,23
泉,19
光,15
部,27
村,11
根,21
海,14
台,41
が,12
丘,32
幡,11
江,26
船,14
比,19
の,19
橋,18
元,16
花,11
之,40
浜,26
塚,21
堀,14
砂,14
倉,15
由,12
町,130
佐,52
家,13
ケ,34
白,14
引,26
方,21
須,12
浦,18
