let,num
秋,1
鹿,13
青,1
葉,1
台,5
上,9
乃,5
木,5
朝,3
酌,2
日,5
意,4
宇,4
石,2
橋,1
伊,2
勢,1
宮,3
一,1
の,1
谷,5
魚,2
う,1
ぐ,1
い,1
す,1
打,1
出,13
内,3
中,3
原,9
邑,1
生,3
大,11
井,2
垣,1
草,2
野,6
庭,1
海,2
崎,1
岡,1
本,9
奥,2
御,2
手,3
船,1
場,1
瀬,1
苧,1
学,1
園,1
島,21
町,67
恵,1
曇,1
片,3
句,1
講,3
武,4
北,6
古,5
浦,5
佐,8
陀,5
郷,3
代,2
結,1
津,12
南,3
名,2
分,1
春,2
部,4
尾,4
東,27
川,4
庄,3
田,14
堀,1
国,1
屋,3
黒,1
志,5
曽,1
薦,1
雑,2
賀,3
幸,1
栄,1
坂,3
根,5
芦,1
加,1
多,2
波,2
下,4
荘,1
成,2
淞,1
白,3
瀉,1
新,5
宍,10
道,10
見,3
来,3
待,3
々,1
布,2
昭,2
和,4
西,14
末,2
次,2
菅,2
砂,1
子,3
袖,1
師,1
外,1
正,1
輪,1
角,1
竪,1
玉,6
湯,6
造,1
林,1
山,3
竹,1
矢,2
千,2
鳥,1
寺,2
天,1
神,1
堂,1
形,1
殿,1
長,3
灘,1
平,3
馬,5
忌,2
茶,2
江,6
浜,6
法,2
吉,3
持,2
嫁,2
福,4
富,3
八,16
軒,1
雲,19
今,1
揖,1
須,1
錦,2
比,2
が,1
丘,1
士,1
陵,1
母,1
衣,1
潟,1
枕,1
松,1
美,13
保,13
関,13
笠,1
七,1
類,1
森,1
諸,1
喰,1
向,1
熊,1
岩,2
束,8
遅,1
亀,1
尻,1
入,2
二,1
渡,1
幡,1
横,1
米,1
