let,num
朝,3
山,3
芦,1
渡,2
荒,3
茅,1
医,1
大,21
南,8
稲,1
岡,4
猪,1
目,3
今,4
市,4
町,66
北,4
本,3
十,1
六,1
島,7
宇,4
那,1
手,1
駅,2
枝,2
津,13
江,3
田,26
塩,8
冶,7
有,1
原,13
神,10
前,1
善,1
行,1
倉,1
塚,1
新,4
崎,1
荻,1
杼,1
奥,2
賀,2
乙,1
立,1
小,5
釜,1
浦,3
上,6
唐,1
川,26
河,1
下,6
門,1
日,2
久,5
多,10
見,2
口,2
国,1
富,3
伊,1
境,1
古,2
志,3
湖,7
陵,7
板,1
池,1
差,1
海,1
三,4
部,2
常,2
楽,1
寺,2
二,1
畑,1
村,5
西,14
郷,3
坂,2
佐,16
呂,1
橋,3
波,2
毛,1
須,1
高,3
屋,1
反,1
辺,1
東,6
一,1
窪,1
八,2
幡,1
吉,1
野,9
里,1
方,1
横,1
白,1
沖,2
外,1
園,5
社,12
鵜,1
峠,1
龍,1
木,6
杵,2
築,3
鷺,1
修,1
理,1
免,1
中,4
入,1
菱,1
根,1
御,1
碕,1
遙,1
堪,1
松,3
伎,6
儀,2
岐,1
谷,3
武,1
知,1
井,2
宮,2
地,1
合,1
出,2
天,1
福,2
所,2
美,5
保,2
長,1
浜,2
灘,1
分,2
代,1
林,2
平,4
石,1
尻,1
稗,1
斐,24
併,1
阿,1
在,1
家,1
洲,2
学,1
頭,1
庄,2
直,2
庭,1
氷,1
求,1
院,1
黒,1
荘,1
鳥,1
名,1
鹿,2
絡,1
姫,2
船,1
成,1
別,1
馬,2
寄,1
万,1
談,1
々,1
矢,2
尾,1
