let,num
鹿,17
上,51
木,41
朝,11
日,18
宇,17
宮,13
谷,43
出,17
内,23
中,21
原,72
大,97
井,32
野,41
本,26
瀬,22
島,42
町,422
北,14
古,12
浦,13
佐,40
郷,14
代,12
津,55
南,17
東,79
川,65
田,130
屋,34
志,12
賀,16
栄,16
坂,15
根,11
加,21
多,18
波,15
下,38
新,15
道,12
見,22
和,14
西,46
次,18
湯,12
山,38
神,22
長,19
平,14
馬,13
江,30
浜,13
吉,21
福,15
富,12
八,24
雲,19
今,11
松,20
美,30
保,17
関,14
旭,11
市,17
都,22
金,15
城,16
小,21
久,35
高,17
河,11
三,60
戸,13
村,23
隅,19
弥,13
社,12
合,13
斐,24
茂,21
広,17
温,16
泉,16
太,23
伯,21
桜,14
刀,19
