let,num
井,34
川,88
出,18
水,59
屋,25
内,45
江,33
津,41
大,93
本,90
岡,11
田,197
山,62
上,88
塚,14
寺,40
通,11
島,61
河,38
原,111
北,35
千,14
町,419
草,13
黒,12
神,13
子,11
小,89
古,36
城,75
東,44
平,30
米,11
三,26
崎,37
下,81
十,11
新,56
園,17
場,16
中,68
央,16
手,18
渡,13
鹿,59
西,40
二,18
の,16
丸,11
白,17
八,17
字,20
松,55
南,62
宮,37
生,13
横,16
今,15
石,24
富,35
尾,45
瀬,24
部,17
御,19
木,107
佐,12
和,27
戸,18
長,20
ケ,14
立,11
野,131
吉,19
亀,13
日,27
高,35
橋,28
浜,26
岳,11
谷,16
浦,54
坂,37
間,15
口,25
越,12
閑,15
尻,11
合,30
志,16
赤,12
見,19
地,22
築,17
永,19
清,16
岩,18
馬,14
里,12
泉,16
植,51
有,14
知,13
迫,11
豊,23
一,15
明,29
福,12
旭,12
久,35
鏡,18
郡,14
番,12
七,25
奈,20
天,15
岱,16
菊,16
角,12
不,11
火,11
波,11
