let,num
赤,1
井,1
小,2
池,1
谷,1
上,1
陳,2
木,1
山,1
古,1
閑,1
寺,2
中,1
島,1
田,3
下,1
杉,1
堂,1
惣,1
領,1
原,2
辻,1
の,1
城,1
迫,1
砥,1
川,1
平,1
広,1
崎,1
福,2
富,1
馬,1
水,1
宮,1
園,1
安,1
永,1
