let,num
会,1
富,22
荒,2
尾,2
出,2
仲,1
間,1
今,2
海,1
路,1
口,7
薄,2
場,2
内,2
田,19
江,6
越,1
奥,1
古,2
閑,2
上,2
ノ,1
郷,1
刈,1
草,1
川,2
尻,4
合,22
志,2
幸,7
護,1
藤,4
城,24
南,27
町,47
さ,2
ん,2
島,5
十,2
禅,1
寺,2
赤,1
見,3
阿,2
高,5
碇,1
水,2
吉,2
野,5
隈,1
庄,1
坂,1
沈,1
目,1
下,1
宮,3
地,4
陳,1
千,1
築,1
塚,1
原,6
永,1
丹,1
生,1
東,1
山,1
舞,1
六,1
鰐,1
瀬,2
白,2
石,1
砂,1
銭,1
塘,1
井,2
迎,3
大,3
字,3
良,2
近,2
鳶,1
榎,1
津,1
御,7
船,1
手,1
硴,1
杉,2
清,1
木,3
小,1
岩,1
莎,1
崎,1
国,1
菰,1
々,1
釈,1
迦,1
堂,1
新,1
西,3
平,3
廻,1
中,1
無,3
並,1
建,1
畠,1
八,4
王,1
分,1
浜,1
日,1
成,1
孫,1
代,1
馬,1
渡,1
美,1
登,1
里,1
部,2
笛,2
元,1
三,1
幡,2
流,1
通,1
団,1
土,1
河,1
