let,num
青,1
河,4
秋,1
穴,1
笠,1
有,3
原,7
粟,1
屋,3
石,2
糸,1
井,2
上,8
田,28
後,1
山,5
海,2
渡,1
江,2
川,4
之,2
内,5
大,6
幸,3
小,3
文,1
立,2
志,4
和,14
地,4
吉,19
舎,18
町,68
雲,1
通,1
安,2
清,2
綱,1
敷,4
知,2
辻,1
徳,1
市,4
檜,1
丸,2
三,25
玉,1
矢,2
野,9
木,18
乗,1
君,9
泉,1
西,5
入,2
東,5
櫃,1
藤,1
兼,1
茂,1
甲,9
奴,9
宇,1
賀,3
梶,1
太,1
郎,1
抜,1
湯,1
童,1
福,2
本,1
郷,1
作,15
伊,1
津,1
畠,2
岡,2
渕,1
香,1
淀,1
下,6
光,2
守,1
森,2
中,2
門,1
塩,1
四,1
拾,1
貫,1
高,1
杉,1
十,3
日,4
酒,2
布,6
戸,1
横,1
谷,3
南,1
畑,1
次,1
良,11
坂,11
皆,1
瀬,1
利,1
長,1
棗,1
仁,1
灰,1
塚,1
若,1
飯,1
板,2
壱,1
名,1
力,1
羽,1
出,1
庭,1
向,1
廻,1
神,1
家,1
