let,num
在,1
田,42
赤,2
坂,10
谷,36
明,3
里,4
朝,2
宮,9
足,3
味,4
見,8
河,13
内,9
羽,5
上,23
浅,3
水,15
三,12
ケ,8
二,7
日,7
網,1
戸,3
瀬,6
安,7
波,7
賀,2
中,30
島,18
保,9
天,7
池,4
尼,1
菅,5
生,11
鮎,1
川,4
荒,7
木,14
新,23
別,8
所,9
飯,1
塚,5
幾,2
久,3
代,1
居,6
倉,2
尻,7
部,2
石,5
橋,11
畠,2
盛,1
泉,5
板,3
垣,5
一,4
王,2
寺,11
市,9
ノ,7
本,11
糸,1
崎,3
稲,5
多,3
浜,8
元,2
津,5
今,4
岩,1
印,1
野,22
町,3
伏,1
宇,4
大,26
獺,1
口,2
謡,1
山,22
梨,2
子,5
馬,3
漆,1
原,12
運,1
動,1
公,1
園,4
江,13
丘,2
端,1
海,1
老,1
助,1
守,7
の,3
円,2
成,3
窪,1
太,2
手,5
年,1
土,3
呂,1
村,1
森,12
矢,2
和,10
岡,2
西,23
奥,2
平,5
恐,1
神,2
小,12
当,2
丹,2
畑,4
折,3
立,2
開,4
発,3
柿,1
学,2
花,5
月,2
篭,1
風,2
尾,6
巻,5
主,1
計,2
春,3
片,2
粕,1
勝,2
鹿,1
俣,4
金,1
屋,10
莇,2
光,5
北,14
下,29
東,16
郷,6
毘,3
沙,3
門,5
細,3
六,3
条,2
加,5
茂,5
緑,1
苑,1
合,6
寄,4
鷲,1
岸,1
楢,2
堀,4
四,6
ツ,13
狐,1
城,5
経,2
栄,3
米,2
喜,1
串,1
国,3
蔵,2
作,1
グ,1
リ,1
ー,1
ン,1
ハ,1
イ,1
栗,3
黒,3
丸,7
毛,2
玄,1
正,2
堅,1
達,1
乾,1
徳,3
増,1
陽,1
郡,1
甑,1
尉,1
御,3
五,1
油,1
清,6
幡,2
境,1
笹,1
定,1
左,1
佐,1
郎,3
更,1
皿,1
十,2
八,8
社,1
万,2
志,2
比,1
宿,2
布,5
重,4
が,1
品,1
篠,1
杉,5
井,4
桜,1
藤,4
堂,6
順,1
化,1
願,2
浄,2
教,1
路,1
菖,1
蒲,2
昭,1
白,3
方,2
滝,2
有,2
次,1
椙,1
末,2
広,1
砂,2
仙,1
曽,1
高,10
央,2
須,1
柳,2
竹,2
治,1
栃,2
種,2
頭,1
為,1
千,1
地,3
つ,2
く,2
し,1
も,1
角,3
坪,1
剣,1
前,4
照,2
殿,1
問,1
燈,1
豊,3
灯,2
栂,1
長,2
南,11
奈,1
良,1
仁,1
位,1
袋,1
縫,1
猫,1
住,1
林,2
目,2
半,1
引,1
之,1
出,1
深,3
福,4
武,1
周,1
施,1
渕,2
舟,5
竜,1
冬,1
古,2
文,1
京,1
宝,1
永,1
鉾,1
帆,1
舞,1
真,2
松,5
蔭,1
間,2
切,1
越,2
留,1
又,1
蓑,1
み,1
り,1
宅,1
美,2
幸,1
免,1
鳥,1
桃,1
行,1
薬,1
師,1
室,1
楽,1
横,1
吉,1
両,1
寮,1
若,4
脇,1
渡,1
茱,1
