let,num
坂,35
井,37
町,260
朝,2
日,3
今,6
大,6
味,1
折,1
戸,3
上,23
新,13
庄,5
関,2
兵,2
庫,2
河,2
和,5
田,32
木,7
部,6
保,6
東,8
清,2
永,2
蔵,1
垣,1
内,3
五,1
本,10
御,2
油,3
定,3
旨,1
島,8
下,13
高,8
柳,4
蛸,1
窪,1
徳,1
分,1
長,6
畑,2
屋,10
荒,2
中,19
野,8
福,4
宮,3
領,1
若,1
春,69
江,88
石,5
塚,2
仏,1
い,4
ち,2
央,4
向,1
留,16
旭,1
昭,1
錦,2
の,2
出,1
緑,2
相,1
宇,3
道,1
敷,1
針,3
牧,1
沖,2
布,2
目,2
小,3
森,3
西,9
方,1
寺,5
金,3
剛,1
境,4
元,2
為,9
重,1
広,1
正,2
善,2
蓮,1
花,1
随,3
応,2
千,2
歩,1
端,1
国,55
亀,1
ケ,8
久,4
幸,2
区,1
平,2
成,1
辻,1
取,1
次,1
筋,6
手,1
北,4
浦,1
三,51
ツ,5
太,2
郎,3
丸,117
原,3
姫,1
王,3
藤,2
鷲,1
施,1
堀,2
越,2
堂,2
松,4
安,7
沢,2
寄,3
岡,115
赤,1
陽,2
愛,1
宕,1
頭,2
城,2
磯,3
板,1
倉,1
一,3
所,1
乾,2
猪,1
爪,1
市,3
牛,1
黒,2
女,2
形,1
谷,5
霞,2
丘,3
米,4
竹,4
川,4
横,3
地,3
儀,1
間,3
熊,1
玄,1
栄,1
笹,1
里,3
篠,1
四,3
九,1
竜,1
鳴,1
鹿,1
末,2
政,2
曽,1
々,2
瀬,2
巽,1
反,1
筑,1
後,1
水,3
坪,2
ノ,2
富,1
友,1
豊,2
寅,1
崎,5
瓜,1
畝,1
山,8
乗,1
兼,1
羽,1
八,5
幡,1
郷,1
丁,1
二,1
伏,1
舟,1
舛,1
南,3
口,2
与,1
吉,2
楽,2
青,1
葉,1
台,1
池,2
見,2
運,1
動,1
公,1
園,1
覚,1
梶,1
加,1
脇,1
汐,1
宿,2
陣,1
神,1
明,1
滝,1
嵩,1
つ,2
じ,1
が,1
玉,1
殿,1
浜,1
居,1
岸,1
納,1
津,1
円,1
