let,num
合,7
川,17
朝,3
妻,2
旭,1
洗,1
荒,7
木,14
町,108
今,3
下,4
白,2
口,2
藤,5
田,37
梅,1
満,2
江,5
戸,1
屋,2
敷,1
大,16
石,5
手,2
橋,4
楽,1
常,2
持,1
蜷,1
上,10
津,7
北,22
野,38
赤,1
司,1
崎,3
稲,1
数,1
山,14
城,23
乙,2
丸,30
吉,6
金,1
島,32
弓,1
削,1
高,4
良,2
十,1
郎,4
陣,6
千,1
代,2
塚,4
冨,1
多,1
鳥,1
巣,1
中,8
仁,1
王,1
守,1
部,2
八,3
重,1
亀,1
京,1
草,6
紅,1
桃,1
林,1
矢,1
作,1
櫛,2
原,11
内,2
小,3
頭,1
国,1
分,2
森,4
篠,2
荘,1
青,5
芦,1
浮,1
本,9
依,1
四,1
楢,1
西,4
浜,1
牟,2
六,2
南,5
新,2
諏,1
訪,1
峰,1
瀬,1
善,11
導,4
寺,12
飯,1
与,1
黒,1
宮,6
夜,1
明,1
太,1
主,25
秋,1
成,1
垣,1
以,1
真,1
恵,2
利,1
志,1
菅,1
鷹,1
取,1
竹,1
地,1
徳,1
盤,1
豊,2
尾,1
長,3
栖,1
殖,1
船,1
越,1
牧,1
益,1
生,2
幡,1
央,1
福,3
天,1
神,2
東,8
和,1
通,3
外,1
門,3
縄,1
薫,2
伏,1
間,1
花,1
畑,1
古,1
賀,1
干,1
出,2
日,2
ノ,7
百,1
年,1
公,1
園,1
光,3
螢,1
松,3
ケ,1
枝,1
御,3
井,3
旗,1
三,12
潴,12
岩,1
壱,1
清,1
場,1
玉,1
早,1
杜,1
五,1
丁,1
若,1
ツ,1
安,5
武,5
住,1
居,1
市,1
追,1
沓,1
形,1
耳,1
納,1
