let,num
青,22
葉,18
台,66
泉,20
ケ,36
丘,66
稲,13
梅,13
ノ,22
木,113
松,69
伊,13
川,137
今,29
津,73
大,151
吉,88
志,41
多,25
久,39
黒,35
小,64
森,13
江,43
白,39
野,149
里,23
田,325
浦,35
見,29
畑,29
門,24
司,12
保,13
花,35
月,16
園,34
春,23
日,32
片,21
上,134
海,12
二,35
藤,17
本,74
馬,28
新,84
北,62
清,13
佐,13
東,113
金,27
寺,63
内,36
下,92
庄,13
城,54
山,177
開,11
原,193
瀬,49
戸,17
桜,19
口,27
元,17
高,109
谷,37
永,31
長,48
中,104
竹,15
西,89
浜,48
羽,20
町,255
別,15
院,12
港,13
光,33
広,11
石,43
崎,50
丸,86
南,71
柳,15
矢,16
赤,20
岩,19
島,89
住,13
有,14
安,17
屋,41
鳥,16
須,19
池,22
井,78
生,33
の,45
央,23
村,13
子,15
天,19
神,28
古,38
前,23
宮,55
手,20
合,13
和,40
浅,11
一,11
代,26
三,73
椎,15
水,32
千,20
土,14
福,28
明,15
坂,34
立,27
富,22
香,24
船,20
熊,18
場,24
郎,19
重,13
団,31
地,46
末,13
賀,25
尾,44
平,36
鶴,11
若,25
部,20
市,16
道,15
曽,13
根,16
徳,26
方,13
横,16
公,11
弥,12
が,14
八,34
出,11
荒,15
倉,17
勝,19
河,13
王,15
良,15
犬,12
橋,48
岡,14
御,12
美,23
塚,25
駅,16
ヶ,26
隈,37
牟,15
恵,11
草,14
通,13
国,14
間,17
飯,14
武,17
入,12
府,17
留,11
四,13
浮,15
善,13
主,25
利,11
潴,12
杷,13
摩,22
丈,16
犀,28
