let,num
青,1
葉,1
赤,2
坂,2
海,1
岸,1
浅,1
野,11
朝,1
日,2
ケ,3
丘,4
足,3
原,4
愛,1
宕,1
立,1
泉,1
台,3
板,1
櫃,1
井,4
堀,1
今,1
鋳,1
物,1
師,1
魚,1
宇,1
佐,1
江,1
南,2
藍,1
島,3
馬,2
富,5
大,4
田,5
手,1
畠,1
鍛,1
冶,1
片,2
新,2
金,3
上,2
到,2
津,4
香,1
春,1
口,3
神,2
岳,1
貴,1
船,4
木,1
京,1
清,1
水,1
霧,1
鶏,1
熊,2
谷,1
本,1
黒,2
住,2
黄,1
許,1
斐,1
米,1
小,1
文,1
字,1
紺,1
屋,1
菜,1
園,1
場,3
堺,1
三,2
郎,1
丸,1
皿,1
山,4
門,2
重,1
篠,2
崎,3
下,2
寿,1
城,3
内,1
団,1
地,1
昭,1
和,3
白,2
銀,1
萩,3
幸,1
高,6
親,1
末,1
広,1
須,1
賀,1
砂,1
頭,1
尾,1
浜,3
坊,1
見,2
峰,1
竪,2
林,1
常,1
盤,1
中,5
長,1
西,1
港,2
借,1
明,2
東,3
平,1
松,1
古,1
弁,1
天,1
真,1
鶴,1
緑,1
都,1
妙,1
室,1
吉,1
若,1
士,1
