let,num
間,2
之,3
旭,1
伊,1
賀,4
石,1
火,1
矢,1
有,4
漢,4
町,59
上,16
宇,5
治,5
穴,1
田,7
遠,1
原,16
本,3
郷,1
内,1
山,6
下,8
奥,1
万,1
落,4
合,4
阿,1
部,2
福,1
地,4
近,1
似,1
御,1
前,1
柿,1
木,4
鍜,1
冶,1
片,1
谷,2
川,21
大,6
竹,2
高,6
市,1
頭,1
臘,1
数,1
七,1
仁,1
三,1
沢,1
吉,1
領,1
家,1
端,1
面,1
甲,1
荒,1
神,2
小,2
巨,1
瀬,4
栄,1
新,1
工,1
倉,3
飯,1
八,3
長,3
井,3
玉,4
切,1
増,1
段,1
中,14
津,5
今,1
鉄,1
砲,1
寺,2
々,2
西,3
方,1
成,16
羽,18
相,1
坂,2
日,2
名,2
泉,1
佐,1
野,3
根,1
吹,1
屋,2
布,3
寄,2
星,1
浜,1
北,1
南,2
東,2
備,8
志,1
藤,1
用,1
油,2
平,1
正,1
宗,1
松,7
春,1
岡,1
通,1
向,1
幡,1
弓,1
横,1
頼,1
久,1
和,1
