let,num
江,27
本,43
瀬,46
南,44
井,88
石,22
伊,12
島,141
北,34
一,11
宮,20
山,115
崎,41
福,59
今,12
岡,27
岩,12
田,208
内,25
下,89
大,90
上,103
奥,14
西,123
尾,33
御,33
谷,49
日,39
金,23
寺,40
高,46
中,105
野,75
加,32
茂,25
川,61
市,28
河,21
原,104
神,30
方,28
長,34
吉,46
備,20
津,70
久,40
生,21
部,58
尻,11
小,30
佐,18
庄,17
和,17
新,48
東,77
屋,34
清,11
船,20
安,14
松,30
古,19
建,23
町,287
倉,22
口,15
三,28
地,20
富,27
豊,12
成,26
玉,26
木,34
坂,27
台,11
之,11
芳,22
賀,14
番,13
平,21
真,21
星,16
門,13
宇,17
矢,14
手,11
浜,26
多,16
見,26
水,40
藤,13
光,14
八,22
浦,18
邑,30
郷,11
阿,14
戸,46
黒,14
児,23
羽,23
美,18
代,11
永,20
哲,16
鴨,12
蒜,19
