let,num
長,5
井,3
湘,2
南,4
国,1
際,1
村,2
坂,2
芦,1
名,1
鴨,1
居,1
浦,14
賀,5
桜,1
が,6
丘,8
池,2
田,10
根,1
岸,2
二,1
葉,1
上,3
台,13
阿,1
部,3
倉,3
小,3
原,2
吉,2
公,1
郷,2
平,3
作,2
矢,2
秋,1
谷,3
鷹,2
取,2
子,1
安,3
追,4
浜,9
大,4
船,1
越,1
光,2
風,1
沢,1
津,2
久,5
グ,1
リ,1
ー,1
ン,2
ハ,2
イ,2
ツ,1
山,2
科,1
野,3
比,2
若,2
宮,1
舟,1
森,1
崎,2
西,2
瀬,1
里,3
神,1
明,1
ラ,1
ド,1
佐,4
の,3
内,2
川,3
新,2
粟,1
岩,1
戸,2
須,1
軽,1
林,1
武,1
御,1
幸,1
太,1
和,2
荻,1
東,3
衣,2
笠,2
島,4
猿,1
箱,1
泊,1
港,3
逸,3
見,6
針,1
成,1
馬,2
堀,2
海,1
走,1
水,1
三,1
春,1
富,1
士,1
日,1
出,1
米,1
通,1
栄,1
鶴,1
不,1
入,2
斗,1
望,1
洋,1
汐,2
深,1
金,1
本,3
松,1
滝,1
緑,1
楠,1
ケ,1
稲,1
岡,1
中,1
夏,1
泉,1
