let,num
字,226
鳥,3
屋,10
一,2
笹,1
ノ,12
田,34
北,7
前,14
上,16
滝,5
沼,6
下,12
除,1
船,2
場,6
中,9
平,8
西,5
畑,4
石,8
渕,4
銀,1
杏,1
大,15
豆,1
栗,1
新,3
虚,3
空,4
蔵,4
菱,1
川,9
内,6
後,2
敷,6
柿,1
木,11
千,1
刈,1
塚,4
泉,3
峠,13
境,1
飯,2
端,1
山,13
崎,2
小,7
矢,7
根,2
道,1
越,3
釜,2
高,4
窪,1
金,5
成,1
深,3
入,10
口,2
町,3
東,4
赤,1
堀,1
稲,1
福,3
沢,10
羽,5
目,1
荒,2
片,1
岸,1
蛭,1
雁,1
歌,1
保,1
火,1
打,1
松,10
葉,1
地,1
塩,2
貝,2
河,1
原,8
森,4
五,4
谷,3
広,2
袖,2
郎,1
吉,1
熊,1
野,5
桜,1
作,3
島,3
馬,1
物,1
見,2
林,2
古,2
城,1
舘,6
菖,1
蒲,1
日,3
向,6
鍜,1
治,1
七,2
反,2
廻,2
戸,1
垂,1
神,1
明,1
梅,2
坂,6
鹿,1
宮,1
脇,1
洗,1
椚,2
笠,1
白,1
照,1
倉,4
の,1
四,9
堂,1
狐,1
柏,1
手,2
掛,4
橋,3
板,1
坊,1
重,7
麦,7
砂,2
焼,1
愛,1
宕,1
南,3
立,2
土,1
ケ,3
水,1
花,1
竹,1
巻,2
寺,2
子,4
安,1
本,2
秋,1
柴,1
由,1
縄,1
欠,4
玉,1
貫,1
六,1
出,1
庭,1
覆,1
盆,1
萓,1
間,4
早,1
角,1
切,2
三,2
柳,2
横,1
文,1
う,1
る,1
し,1
天,2
王,1
二,2
瓶,1
不,1
動,1
黒,1
摺,1
臼,1
牛,1
菅,2
炉,1
武,1
士,1
岡,1
和,1
百,1
合,1
革,1
踏,1
元,1
落,1
関,1
曲,1
蕨,1
薄,1
張,3
斎,1
耕,1
筆,1
甫,1
