let,num
下,16
新,10
田,31
一,2
景,1
島,5
岩,35
ヶ,7
崎,33
谷,18
前,16
南,7
町,146
海,1
岸,1
反,2
松,33
黒,2
沢,45
明,9
戸,11
魚,3
浜,20
八,5
日,4
早,2
稲,2
河,1
原,15
見,5
山,14
陣,2
化,1
粧,1
坂,1
三,4
本,111
吉,106
馬,4
籠,2
川,17
畑,5
柏,1
小,12
太,1
内,13
の,17
脇,2
中,17
入,2
福,1
美,1
最,7
知,7
森,6
合,2
泉,2
唐,37
桑,37
唯,1
越,3
神,2
窪,3
波,13
路,13
上,26
牧,3
潮,1
大,19
口,2
長,24
磯,18
林,3
向,5
野,7
通,2
東,9
城,1
二,4
後,4
古,1
滝,4
根,9
港,3
船,1
赤,26
舘,7
津,8
泥,1
ノ,10
木,6
平,6
貝,3
場,3
尾,5
七,1
半,1
杉,2
今,1
朝,2
沼,2
土,2
樋,1
駒,1
形,2
五,2
駄,2
鱈,2
老,1
沖,1
瀬,5
頭,1
月,8
台,3
井,5
四,2
丸,2
風,1
柳,3
面,1
猫,1
渕,1
天,2
浦,5
石,9
兜,1
裏,1
要,3
害,3
迎,1
地,3
生,2
牛,1
鶴,1
巻,1
外,5
浅,1
歌,1
萱,2
々,2
岡,3
高,8
金,5
星,1
北,5
直,1
伝,1
竹,1
袖,1
椚,2
片,1
尻,3
寺,4
西,7
幡,3
倉,5
蔵,2
廻,1
千,1
鯖,2
道,2
欠,1
載,1
鈎,1
鮪,2
立,3
登,1
米,1
堂,1
角,3
鳥,1
子,4
箒,1
宝,1
出,1
十,2
峰,1
常,1
楽,1
作,1
落,1
柴,2
鹿,2
洞,1
茗,1
荷,1
深,1
萩,1
横,1
岳,1
物,2
府,1
百,1
目,1
芦,1
幸,2
側,3
九,3
条,2
才,2
水,1
梨,1
圃,3
草,1
和,1
荒,2
初,1
汐,1
成,1
象,1
鼻,2
桜,1
境,1
宿,2
亀,1
間,1
信,1
夫,1
宮,1
阿,1
宵,1
漆,1
所,1
切,1
貫,1
柄,1
名,2
坊,1
瘻,1
槻,1
関,1
菖,1
蒲,1
取,2
舞,2
久,1
保,1
羽,2
狩,1
猟,1
塚,1
猪,1
白,1
只,1
芳,1
判,1
午,1
王,1
峠,1
渡,1
釜,1
細,1
蕨,1
菅,1
幣,1
掛,1
卯,1
浪,1
板,1
み,3
な,3
と,3
底,1
錦,1
栄,1
郷,2
笹,1
が,2
丘,1
弁,1
市,1
仲,1
多,1
狼,1
巣,1
猿,1
朴,1
門,1
