let,num
字,99
下,14
道,15
砂,5
押,2
二,9
号,21
今,2
左,2
ェ,2
門,3
沖,7
名,10
一,11
源,1
右,1
エ,1
地,7
不,2
足,2
南,1
中,8
東,3
三,10
川,3
原,2
町,7
上,2
北,4
五,2
反,2
田,15
佐,1
山,11
木,2
古,1
本,4
杉,1
桜,4
裏,6
谷,7
鞍,1
掛,1
軒,12
屋,7
敷,7
新,15
切,3
替,1
蘭,1
場,1
境,3
堀,3
市,4
九,4
前,4
練,1
丑,1
花,8
勝,8
石,2
坂,2
台,3
所,2
橋,2
弥,1
治,1
内,1
袋,1
柳,3
六,2
立,1
後,2
藤,2
江,3
土,1
手,1
外,1
烏,1
鴉,1
長,1
柄,1
島,6
甲,2
追,2
廻,1
刈,2
萱,1
沼,1
添,3
浦,1
十,2
乙,2
表,1
金,1
尾,2
小,5
舘,1
薔,1
薇,1
鰭,4
八,1
百,1
蓋,1
西,1
桑,1
荒,1
赤,1
間,1
蔵,1
人,1
関,1
渋,1
掃,1
部,1
箟,1
岳,1
吉,1
住,1
成,1
沢,1
太,1
塚,1
郡,2
涌,1
猪,1
岡,1
短,1
里,1
