let,num
川,252
内,81
明,28
神,31
横,14
丁,23
大,190
岡,41
北,99
裏,27
東,102
宮,45
山,208
屋,72
敷,56
中,176
ノ,104
瀬,36
田,368
吉,128
成,58
台,60
貝,14
ケ,98
森,45
愛,19
子,34
小,133
松,94
島,68
原,336
花,22
目,90
橋,35
通,18
勝,29
央,12
南,307
日,30
平,70
米,18
袋,54
前,151
荒,25
巻,13
本,167
沢,300
立,21
一,84
番,96
の,63
根,36
葉,19
丘,37
上,201
杉,15
倉,38
見,17
藤,17
栗,28
生,34
福,22
五,23
江,36
手,25
青,18
角,12
堤,16
和,18
み,13
木,98
町,580
千,11
代,12
水,68
桜,29
向,41
高,62
野,162
落,14
合,21
八,55
幡,18
西,107
二,58
赤,44
坂,51
土,21
三,65
黒,11
新,197
滝,17
道,70
旭,11
十,26
人,12
下,229
林,18
熊,11
郷,18
六,21
芋,47
城,28
鶴,23
出,12
清,37
沼,71
谷,105
岩,50
切,16
竹,12
砂,14
寺,39
石,63
白,21
鳥,16
館,54
名,27
掛,11
路,26
軒,15
九,11
七,11
沖,15
師,11
畑,47
百,13
古,107
浜,85
志,50
波,58
泉,32
保,28
河,12
塚,39
堰,11
場,29
伊,17
四,22
井,35
長,84
里,132
柳,37
崎,97
地,67
口,26
鹿,150
金,52
門,36
堂,29
越,26
賀,11
が,12
ツ,15
岸,11
羽,14
境,18
馬,14
刈,23
市,11
村,13
雄,18
字,1369
深,11
築,42
後,17
浦,74
戸,34
渡,14
津,28
月,14
桑,45
桃,14
牛,12
磯,20
尾,13
船,16
入,23
ヶ,11
稲,11
唐,39
舘,25
駒,21
外,21
尻,29
蔵,11
欠,13
宿,12
間,17
漆,26
関,13
久,15
王,11
峠,20
巣,12
端,15
曲,11
堀,22
豊,116
隈,16
方,199
迫,14
薬,12
姫,40
矢,18
嶋,16
逢,14
味,26
号,21
