let,num
愛,1
敬,1
赤,1
松,5
朝,1
日,2
伊,1
勢,5
今,3
宿,1
駅,2
前,1
中,9
央,2
南,4
本,10
大,114
財,2
北,4
鬼,1
丸,2
卸,1
開,1
成,2
嘉,4
瀬,20
町,100
字,100
扇,1
荻,1
野,6
十,1
五,1
原,8
神,3
園,1
川,20
副,13
犬,1
井,3
道,2
詫,1
間,2
鹿,2
江,6
小,6
々,1
森,2
里,2
西,11
古,6
賀,14
早,2
津,10
福,1
富,34
上,7
新,6
郷,2
光,2
法,1
木,10
金,4
立,4
千,1
布,2
薬,1
師,1
久,14
保,10
泉,5
和,12
下,6
田,15
戸,5
徳,2
万,1
東,10
巨,4
牛,1
島,9
修,1
理,1
高,8
尾,2
呉,1
服,1
元,2
紺,1
屋,2
材,1
栄,3
祖,1
昭,1
城,1
内,2
白,1
山,4
生,1
末,2
広,1
章,1
団,2
地,2
長,2
代,3
多,1
施,1
天,3
祐,2
唐,1
人,1
折,1
の,3
路,3
館,1
鍋,7
蛎,1
八,7
溝,2
魚,1
与,9
　,2
乙,1
相,1
応,1
太,1
郎,1
厘,1
外,1
蓮,5
池,7
見,1
幡,1
丁,1
畷,1
佐,2
飯,1
盛,1
出,1
兵,6
庫,6
瓦,1
渕,2
藤,3
若,3
宮,2
士,24
市,1
梅,2
串,1
鎌,1
合,2
熊,2
無,2
呂,2
栗,1
並,1
場,1
杉,1
関,1
苣,1
畑,1
湯,1
麻,1
那,1
堀,1
庄,6
子,1
正,1
次,1
袋,1
水,1
ヶ,1
三,4
村,3
杠,1
緑,1
諸,7
堂,1
為,1
重,1
寺,2
領,1
柳,1
留,1
名,1
尼,1
反,1
六,1
座,1
楠,1
