let,num
伊,3
万,3
里,18
町,86
乙,5
甲,5
大,25
川,40
内,10
丙,2
野,9
西,3
原,7
駒,1
鳴,1
立,4
東,13
田,5
代,22
山,23
口,2
坪,4
木,3
須,1
黒,17
塩,2
小,2
屋,4
清,1
水,2
目,1
椿,1
長,2
尾,3
畑,2
花,2
房,1
福,2
真,1
手,2
牟,1
横,1
新,1
天,2
瀬,2
戸,1
二,7
中,5
八,1
谷,2
搦,1
蓮,1
池,1
波,26
多,26
津,16
板,1
井,3
場,1
煤,1
辻,1
筒,1
留,2
主,1
馬,1
蛤,1
潟,1
浦,5
久,6
保,3
滝,1
神,1
浜,1
日,1
脇,2
松,5
提,1
桃,1
形,1
島,1
南,13
曲,1
笠,1
椎,1
麦,1
重,1
橋,1
高,1
敷,1
府,1
招,1
古,2
楠,2
城,1
岩,1
分,2
峰,1
