let,num
村,43
岡,48
区,100
作,1
山,7
八,2
井,3
谷,9
小,21
代,19
秋,1
新,1
屋,2
寺,2
河,1
内,1
耀,1
日,3
影,1
黒,1
田,7
福,1
森,2
脇,1
和,3
池,2
ヶ,1
平,2
高,3
坂,2
板,2
仕,1
野,9
茅,1
柤,1
久,1
須,2
部,2
佐,2
坊,1
香,40
住,40
藤,1
境,2
父,1
川,2
会,1
丸,1
味,2
熊,1
波,1
土,1
生,2
畑,1
三,2
大,8
七,1
市,3
原,4
中,2
加,1
鹿,2
余,1
口,1
笹,1
東,1
垣,2
宿,1
實,1
忠,1
宮,1
鍛,1
治,1
貫,1
糠,1
萩,1
神,3
場,1
間,3
水,2
相,2
廣,1
石,1
城,2
用,1
入,1
江,1
長,3
津,1
取,1
瀬,1
若,1
松,1
本,1
見,1
塚,1
上,3
下,2
隼,1
人,1
安,1
木,1
訓,1
米,1
地,2
無,1
南,1
九,1
斗,1
浦,2
丹,1
一,1
計,1
沖,1
鎧,1
浜,1
守,1
柄,1
油,1
良,1
室,1
矢,1
手,1
