let,num
夢,30
前,45
町,143
書,3
写,3
天,5
神,10
家,15
島,8
真,2
浦,1
宮,13
飾,76
東,46
北,26
山,38
的,3
形,3
別,7
所,8
佐,7
土,6
具,1
御,10
国,8
野,49
深,1
志,3
吹,2
広,30
畑,30
区,131
富,20
士,2
小,8
松,5
早,1
瀬,4
才,1
大,32
吾,1
妻,5
則,1
直,1
高,7
浜,15
坂,10
唐,1
端,2
新,23
香,19
寺,33
溝,1
口,6
岩,2
部,7
岡,5
龍,1
豊,8
甲,1
丘,6
良,2
和,5
船,4
津,15
蔭,1
西,27
蒲,2
田,75
台,21
今,6
宿,6
庄,6
子,2
南,15
車,2
崎,8
吉,2
本,13
五,3
軒,2
邸,2
城,16
竹,2
之,8
門,6
中,23
河,4
原,21
毘,1
沙,1
丸,1
尾,2
郷,12
花,7
川,9
勅,1
旨,1
加,5
納,1
上,13
仁,2
菅,2
生,3
澗,1
打,1
越,1
石,1
倉,5
白,9
鳥,1
青,2
太,2
市,6
相,2
多,1
置,2
又,1
糸,1
矢,2
行,1
重,2
師,1
莇,1
護,1
持,1
戸,3
安,15
三,7
森,1
林,20
堤,1
六,2
九,1
谷,7
下,9
八,13
幡,1
奥,3
見,8
伊,3
勢,3
種,1
皆,1
杤,1
関,1
名,2
末,5
内,13
塩,8
汐,1
咲,1
夕,1
陽,1
ケ,6
灘,1
福,7
泊,1
磨,58
阿,8
成,6
植,2
木,10
垣,9
鹿,5
古,6
常,1
盤,1
玉,3
手,5
付,1
亀,3
飯,1
左,2
衛,4
堀,6
の,6
場,6
十,2
反,2
七,1
宇,2
日,5
四,8
明,1
継,1
海,1
地,4
幸,2
栄,2
須,2
在,9
入,1
思,1
案,1
橋,4
構,4
粕,1
英,8
賀,8
鶴,1
長,4
正,1
通,2
鈴,2
元,5
渡,1
兼,1
条,7
梅,3
永,1
清,5
水,4
都,1
宅,1
佃,1
栗,1
柄,1
恵,2
美,3
酒,2
細,1
江,4
茂,2
坪,2
蓼,1
春,1
保,6
駅,5
鎌,1
若,2
着,2
分,1
脇,2
一,1
京,4
菜,1
出,4
善,1
双,1
葉,1
楠,1
屋,7
平,6
府,1
沢,2
延,3
朝,2
二,4
階,3
総,1
社,1
黒,1
壱,1
丁,2
井,9
紺,1
呉,1
服,1
綿,1
銀,1
立,4
豆,1
腐,1
片,2
畝,1
久,4
忍,1
影,1
魚,1
博,1
労,1
雲,2
米,2
姓,1
千,1
代,9
定,1
琴,1
ノ,1
苫,1
編,1
網,24
干,24
勘,1
兵,1
砂,1
余,6
興,1
満,2
勝,12
熊,1
釜,2
住,1
牧,1
睦,1
居,2
同,2
心,2
堺,1
里,11
枝,1
月,1
金,1
郎,1
右,1
留,1
慶,1
鍛,1
冶,1
間,1
威,1
徳,1
柳,1
材,1
鷹,1
匠,1
鍵,1
坊,2
主,1
利,1
光,1
農,1
人,1
景,1
柿,1
伏,1
嵐,1
辻,2
増,2
位,2
峰,2
伝,1
緑,2
藤,1
嶺,1
寿,2
実,1
法,1
砥,1
角,1
刀,2
犬,1
飼,1
呂,1
冨,1
院,1
塚,1
芦,1
杉,1
恒,1
村,1
知,1
狭,1
