let,num
御,49
影,12
森,36
台,159
山,523
手,36
子,59
ケ,60
原,249
塚,29
本,144
町,1535
魚,18
崎,135
浜,87
深,15
江,35
住,79
吉,110
北,159
中,270
野,489
甲,50
南,173
田,575
庄,46
岡,127
畑,96
西,255
辺,12
家,38
青,41
木,111
東,280
宮,159
石,105
向,14
六,18
灘,18
高,196
羽,12
大,289
和,103
郷,31
徳,14
井,138
水,54
新,155
月,15
土,27
桜,22
丘,105
赤,14
松,109
寺,137
口,97
一,51
王,23
長,62
平,84
篠,14
通,137
五,50
後,12
日,162
尾,74
千,47
永,11
八,107
幡,16
神,129
前,82
福,71
上,292
国,23
玉,23
ノ,35
内,91
岸,16
地,45
道,26
倉,33
天,25
城,45
坂,80
谷,222
の,37
下,142
岩,38
屋,119
河,66
在,21
鹿,48
泉,12
船,27
都,16
海,19
鍛,11
柳,13
門,40
三,65
川,232
出,91
今,59
島,101
明,32
瀬,51
之,35
小,140
戸,40
芦,13
所,35
駅,12
須,23
佐,47
矢,32
金,27
梅,11
元,23
鳥,15
馬,16
場,45
部,48
園,68
荒,23
熊,12
条,33
由,12
夢,32
氷,47
室,13
里,36
越,12
清,31
滝,11
七,12
多,47
沢,40
庫,16
番,35
四,16
池,64
広,65
尻,18
二,37
蔵,14
香,68
楽,20
代,64
細,25
敷,12
塩,46
真,15
添,11
葉,24
久,64
保,84
若,42
橋,15
栄,22
林,37
花,31
丸,24
名,32
堀,14
磨,65
浦,16
法,13
宿,15
見,49
奥,48
行,11
が,55
横,20
黒,39
常,13
稲,16
村,79
古,55
風,11
緑,16
正,11
合,22
弥,16
草,21
白,20
色,34
旭,12
脇,25
つ,12
朝,26
美,45
陽,22
居,14
殿,13
有,19
淡,14
津,112
生,60
柏,27
藤,23
勝,15
市,93
那,11
港,11
布,12
加,67
砂,47
狭,17
方,37
伊,37
波,42
相,15
吹,13
別,43
府,25
春,43
押,13
成,16
竹,57
賀,54
路,14
富,33
飾,76
志,69
区,291
龍,32
豊,16
良,20
仁,21
太,11
安,54
種,14
末,18
阿,39
垣,49
宇,15
栗,14
茂,11
立,23
米,27
網,30
干,24
満,11
釜,11
間,22
利,12
光,14
知,19
武,14
荘,45
々,18
桑,13
文,14
治,14
曽,18
根,11
染,21
ガ,16
鮎,17
万,25
但,42
集,11
帆,13
揖,55
誉,11
