let,num
港,6
島,4
中,5
神,4
戸,3
空,1
南,2
脇,2
浜,4
海,2
岸,2
通,42
仙,1
寺,1
大,1
日,2
籠,1
池,1
坂,1
口,1
熊,2
内,2
橋,1
若,2
尾,1
菜,1
国,1
香,1
上,2
筒,2
井,3
野,4
崎,2
宮,3
本,4
割,1
塚,2
旗,1
東,3
雲,3
葺,1
合,1
生,2
田,1
布,1
引,1
加,1
納,1
吾,1
妻,1
八,2
暮,1
北,3
町,6
真,1
砂,1
辺,2
磯,2
小,2
柄,1
御,1
幸,1
二,1
山,4
手,2
幡,1
旭,1
琴,1
ノ,1
緒,1
長,1
狭,1
下,1
諏,1
訪,1
再,1
度,1
筋,1
地,1
方,1
元,2
新,1
前,1
栄,1
伊,1
藤,1
江,1
京,1
三,1
浪,1
花,2
播,1
磨,1
明,1
石,1
西,1
波,1
止,1
場,1
隈,1
多,1
聞,1
弁,1
天,1
相,1
高,1
架,1
橘,1
楠,1
川,1
古,1
湊,1
