let,num
山,47
南,44
町,179
阿,1
草,3
上,57
滝,2
春,33
日,36
国,1
領,1
柏,17
原,22
小,11
倉,4
篠,1
場,2
青,21
田,21
下,6
北,8
太,2
大,7
河,4
畑,3
内,4
玉,1
巻,1
池,2
谷,8
金,1
屋,4
岩,2
野,20
棚,1
氷,46
油,4
利,4
朝,2
阪,4
部,2
前,1
川,2
和,2
尻,2
長,4
新,6
郷,2
柚,1
津,1
鹿,1
三,4
井,6
庄,4
市,30
島,27
多,6
成,2
松,4
中,10
竹,3
矢,1
代,1
岡,3
本,4
東,5
勅,2
使,2
尾,2
梶,2
七,1
黒,2
石,3
才,2
歌,1
道,1
辺,1
西,3
柿,1
柴,1
垣,22
佐,4
治,2
清,1
住,2
芦,2
沢,1
奥,5
塩,2
久,2
口,2
徳,1
稲,4
土,1
文,1
室,1
惣,1
持,1
稗,2
名,1
村,3
森,2
崎,2
栢,1
広,1
瀬,2
々,1
見,1
鴨,5
戸,5
福,1
挙,1
路,1
母,1
坪,1
平,2
園,1
坂,4
生,1
横,1
継,1
犬,1
応,1
地,1
五,1
ケ,1
喜,1
牧,1
塚,1
古,1
王,1
白,1
毫,1
寺,1
牛,1
良,3
桟,1
敷,1
常,1
楽,1
酒,1
梨,1
与,1
絹,1
賀,1
茂,2
御,1
乙,1
香,1
伊,1
比,1
宇,1
沼,1
栗,1
縄,1
桧,1
方,1
遠,1
き,1
ら,2
通,1
子,1
