let,num
山,32
口,16
町,10
中,12
野,8
金,1
仙,1
寺,5
上,26
甲,38
東,16
園,46
鳴,4
尾,4
浜,13
日,2
松,19
之,4
二,5
見,2
子,26
熊,1
学,1
文,1
殿,4
若,4
草,1
三,4
番,25
里,2
田,21
西,16
高,9
須,2
一,5
近,1
丸,1
橋,1
風,4
伏,1
原,21
薬,1
師,1
荒,2
木,8
堤,1
樋,2
ノ,1
大,14
市,4
愛,1
宕,1
能,1
登,1
座,1
奥,1
畑,3
社,4
北,7
名,16
次,2
神,9
石,5
刎,1
池,4
苦,6
楽,8
五,5
六,7
豊,1
桜,2
台,10
香,1
花,3
下,6
塩,15
赤,1
坂,2
瀬,8
国,1
さ,1
く,1
ら,1
来,1
並,1
戸,6
崎,1
小,6
曽,1
根,1
開,1
南,7
武,2
庫,2
川,13
笠,1
屋,4
波,2
止,1
宮,3
森,2
長,1
昭,2
和,3
平,4
河,1
青,2
広,2
室,1
柳,1
本,3
越,3
水,4
垣,1
城,2
谷,8
郷,3
清,2
満,1
結,1
善,1
生,8
菊,1
岩,2
津,29
深,2
老,1
久,4
出,3
ケ,20
丘,3
瓦,1
林,5
島,2
天,1
道,2
門,17
飯,1
代,1
両,1
度,1
祇,1
官,1
福,1
前,5
与,1
古,2
箇,1
仁,4
辺,1
綾,1
羽,3
明,1
塚,3
稲,1
荷,1
佐,1
櫨,1
芦,1
湛,1
家,5
相,1
今,15
在,3
馬,1
場,2
産,1
所,2
安,1
井,3
常,1
磐,1
末,1
江,3
堀,2
分,1
銅,1
寿,2
千,1
歳,1
手,2
衣,1
庭,1
御,1
茶,2
弓,1
霞,1
雲,1
免,1
敷,1
潮,1
浦,1
四,3
保,3
砂,2
春,1
港,1
呉,1
曙,1
宝,2
葉,2
住,1
染,1
用,1
海,1
鞍,1
掛,1
戎,1
添,1
泉,1
脇,1
建,1
切,1
葭,3
七,2
九,2
八,2
洲,1
鳥,1
朝,1
凪,1
網,1
引,1
巽,1
真,1
枝,1
荘,3
ガ,1
ー,2
デ,1
ン,2
成,1
の,1
峯,1
元,2
間,1
岡,2
月,1
軒,1
陽,8
獅,1
甑,1
美,2
作,1
段,1
呪,1
籟,1
十,1
新,2
庄,1
王,1
毘,1
沙,1
角,1
柏,2
堂,2
剣,1
百,1
合,1
目,1
鷲,3
湯,1
字,1
船,1
す,1
み,1
れ,1
阪,1
流,1
通,1
セ,1
タ,1
