let,num
愛,2
国,2
東,27
青,1
山,4
暁,1
阿,224
寒,224
町,262
湖,2
温,1
泉,1
飽,15
別,167
四,44
十,164
九,16
線,185
五,23
一,28
二,71
三,61
六,15
七,16
八,15
基,8
新,18
旭,2
上,37
舌,24
辛,24
徹,36
仁,34
々,34
志,34
北,11
紀,8
ノ,9
丘,9
共,16
和,17
下,24
蘇,6
牛,6
大,17
正,6
知,7
茶,6
布,15
中,30
央,5
栄,8
仲,3
西,28
富,6
士,5
見,5
伏,9
内,9
甲,2
雄,2
芦,1
野,32
入,2
江,2
舟,1
浦,7
川,12
興,1
津,2
楽,2
毛,2
音,65
羽,1
あ,1
け,1
ぼ,1
の,1
朝,1
日,2
海,2
光,2
園,4
馬,2
主,2
来,2
風,1
連,1
緑,2
本,2
若,4
草,2
運,1
貝,1
塚,1
柏,1
木,2
春,3
桂,1
恋,1
端,1
通,10
喜,1
多,1
黒,2
金,3
陽,1
寿,1
駒,2
場,2
牧,1
材,1
幸,2
桜,2
ケ,4
岡,2
田,1
紫,1
雲,1
台,3
治,1
水,1
昭,3
白,2
樺,1
人,1
城,1
釧,1
路,1
橋,1
末,2
広,3
住,2
之,1
吉,1
高,1
宝,1
千,2
歳,1
代,1
鶴,4
岱,1
鳥,2
取,2
南,4
豊,1
島,1
浜,4
浪,2
花,4
錦,1
港,2
幣,1
舞,1
採,1
里,1
双,1
葉,1
文,1
苑,1
古,1
弁,1
天,1
斗,1
星,2
が,2
堀,1
益,1
松,2
美,2
濃,1
原,30
宮,1
武,1
佐,1
安,1
柳,1
弥,1
生,1
米,1
竹,1
チ,3
ク,2
シ,6
ョ,1
ベ,12
ツ,10
オ,1
ル,2
ュ,2
ア,1
ン,6
ヌ,4
尺,6
直,10
裏,1
停,1
車,1
第,2
ム,4
リ,5
右,2
岸,2
ャ,2
プ,3
キ,3
ダ,1
ネ,2
ナ,2
イ,2
カ,2
ラ,1
マ,2
コ,1
ワ,1
タ,1
