let,num
旭,91
ケ,48
丘,131
大,246
通,238
西,1125
十,1874
二,1148
東,1035
北,950
条,2078
一,526
三,739
四,487
五,370
六,310
七,266
八,284
九,194
川,347
中,229
島,85
公,16
園,84
盤,30
伏,30
見,67
双,12
子,12
山,274
南,888
宮,63
の,131
森,24
あ,13
里,94
麻,23
生,65
篠,18
路,32
町,882
上,189
太,41
平,140
拓,21
福,36
新,181
琴,34
似,31
屯,20
田,151
茨,13
戸,29
合,13
が,39
原,98
珠,21
雁,19
来,35
栄,143
苗,20
穂,47
沼,46
古,29
本,157
下,80
菊,31
水,67
元,59
郷,72
央,66
丁,74
目,79
札,15
幌,97
米,11
和,138
流,25
ン,15
月,39
寒,291
豊,168
岡,136
岸,40
住,45
美,163
石,45
沿,23
ノ,41
沢,149
小,34
金,36
湯,18
温,15
泉,48
白,44
澄,12
滝,45
野,249
常,42
藤,19
真,30
駒,29
内,153
曙,25
柏,30
幸,51
緑,94
舞,21
岩,41
別,345
軒,21
発,44
井,21
手,40
青,22
葉,37
厚,48
谷,31
地,43
み,11
台,75
明,41
日,90
風,26
稲,41
富,161
星,19
前,45
有,20
清,77
赤,15
崎,24
入,12
宇,19
浦,33
尻,18
恵,14
船,14
尾,11
部,70
安,14
海,17
木,52
神,113
亀,11
港,37
浜,80
吉,43
直,11
場,30
雲,14
志,74
泊,15
昭,29
鳥,12
幡,16
末,44
広,66
瀬,32
高,37
岱,19
松,64
館,15
千,37
代,36
根,16
花,62
万,18
出,26
弁,11
天,19
丸,23
御,23
晴,14
村,42
弥,25
若,41
相,12
朝,30
イ,18
桂,15
桜,39
津,18
光,91
江,39
長,13
橋,13
錦,31
春,49
字,1430
文,34
線,849
丹,19
共,44
楽,47
居,44
料,11
忠,15
端,26
団,12
開,26
砂,26
永,57
咲,11
ル,13
プ,15
正,23
鷹,24
栖,23
寿,18
茶,16
知,32
仲,17
愛,23
国,25
阿,227
飽,15
基,43
舌,24
辛,24
徹,36
仁,42
々,39
牛,22
布,54
士,38
音,78
連,21
黒,13
陽,13
樺,14
之,12
益,15
シ,23
ベ,18
ツ,17
第,34
ナ,15
号,335
以,13
空,21
成,33
府,14
区,119
向,30
登,53
り,11
京,13
進,14
加,12
留,37
辺,36
蘂,30
呂,15
鹿,28
唄,43
都,11
栗,55
越,18
茂,23
渡,16
良,26
曲,18
樽,11
徳,19
ウ,19
ト,16
落,12
奔,11
鴻,11
渚,20
滑,20
歌,54
熊,18
檜,19
鬼,14
